ID,cap,uncap,dhh1_1,Assigned_gene_name
7091,116,282,0.2914572864321608,YAR018C
7092,39,43,0.475609756097561,YAR019C
7093,3,7,0.3,YAR020C
7094,4,6,0.4,YAR020C
7095,0,1,0.0,YAR020C
7097,17,16,0.5151515151515151,YAR023C
7098,7,4,0.6363636363636364,YAR023C
7103,2,7,0.2222222222222222,YAR030C
7111,558,381,0.5942492012779552,YBL107C
7112,5,8,0.38461538461538464,YBL106C
7113,144,546,0.20869565217391306,YBL105C
7114,92,39,0.7022900763358778,YBL104C
7115,253,120,0.67828418230563,YBL103C
7116,126,136,0.4809160305343512,YBL101C
7117,43,102,0.296551724137931,YBL101C
7118,93,113,0.4514563106796117,YBL101C
7120,0,4,0.0,YBL094C
7122,534,492,0.52046783625731,YBL093C
7123,666,215,0.7559591373439274,YBL091C-A
7124,444,753,0.3709273182957393,YBL091C
7125,0,8,0.0,YBL091C
7128,34,28,0.5483870967741935,YBL088C
7129,36,27,0.5714285714285714,YBL088C
7131,1341,1274,0.512810707456979,YBL087C
7132,124,124,0.5,YBL086C
7133,124,108,0.5344827586206896,YBL084C
7134,332,536,0.3824884792626728,YBL082C
7135,13,17,0.43333333333333335,YBL082C
7136,135,48,0.7377049180327869,YBL080C
7137,473,390,0.5480880648899189,YBL078C
7138,1058,1089,0.4927806241266884,YBL076C
7139,20,142,0.12345679012345677,YBL075C
7140,48,35,0.5783132530120482,YBL074C
7142,7205,14839,0.3268463073852295,YBL072C
7144,354,115,0.7547974413646056,YBL067C
7145,232,169,0.5785536159600998,YBL066C
7148,1861,2588,0.4182962463474938,YBL064C
7149,0,4,0.0,YBL064C
7150,204,726,0.21935483870967745,YBL061C
7151,1559,410,0.7917724733367192,YBL059C-A
7152,0,18,0.0,YBL059C-A
7153,11,20,0.3548387096774194,YBL059C-A
7155,307,230,0.5716945996275605,YBL057C
7156,121,63,0.657608695652174,YBL055C
7157,26,21,0.5531914893617021,YBL055C
7158,103,116,0.4703196347031963,YBL052C
7160,778,1319,0.3710061993323796,YBL051C
7163,422,1044,0.2878581173260573,YBL047C
7164,2350,1657,0.5864736710756177,YBL045C
7166,1480,466,0.7605344295991778,YBL042C
7167,2597,3207,0.4474500344589938,YBL040C
7168,3,2,0.6,YBL040C
7169,633,1187,0.3478021978021978,YBL039C
7171,215,178,0.5470737913486005,YBL036C
7174,106,145,0.4223107569721116,YBL035C
7176,259,134,0.6590330788804071,YBL034C
7177,653,13,0.9804804804804804,YBL033C
7179,4467,11458,0.28050235478806906,YBL030C
7180,826,651,0.5592417061611374,YBL029C-A
7185,1575,1825,0.4632352941176471,YBL028C
7192,217,210,0.5081967213114754,YBL023C
7193,606,362,0.6260330578512396,YBL022C
7194,174,217,0.4450127877237852,YBL021C
7196,103,307,0.25121951219512195,YBL018C
7199,195,482,0.2880354505169867,YBL017C
7200,21,16,0.5675675675675675,YBL017C
7201,9,21,0.3,YBL017C
7203,85,79,0.5182926829268293,YBL014C
7206,98,102,0.49,YBL010C
7209,771,1491,0.3408488063660477,YBL007C
7210,2,5,0.2857142857142857,YBL007C
7211,1466,1059,0.5805940594059406,YBL006C
7217,1937,4760,0.2892339853665821,YBL003C
7218,4,5,0.4444444444444444,YBL003C
7220,414,771,0.3493670886075949,YBL001C
7222,271,112,0.7075718015665796,YBR001C
7224,444,197,0.6926677067082684,YBR002C
7228,182,267,0.4053452115812918,YBR004C
7230,184,129,0.5878594249201278,YBR007C
7231,27,31,0.4655172413793103,YBR007C
7234,60,18,0.7692307692307693,YBR008C
7235,4,138,0.028169014084507043,YBR008C
7236,29,51,0.3625,YBR008C
7238,13196,2751,0.8274910641499968,YBR009C
7240,2144,8555,0.20039256005234132,YBR011C
7242,763,541,0.5851226993865031,YBR014C
7243,1,7,0.125,YBR014C
7244,1465,582,0.7156814851001465,YBR015C
7245,13,6,0.6842105263157895,YBR015C
7246,578,250,0.6980676328502415,YBR017C
7247,0,13,0.0,YBR018C
7252,2220,1075,0.6737481031866465,YBR023C
7257,3371,978,0.7751207174063003,YBR025C
7258,797,773,0.5076433121019108,YBR026C
7259,292,165,0.6389496717724289,YBR028C
7260,71,368,0.16173120728929385,YBR029C
7261,13,4,0.7647058823529411,YBR029C
7265,698,859,0.4482980089916506,YBR034C
7266,761,971,0.43937644341801385,YBR035C
7267,2,9,0.18181818181818185,YBR035C
7268,20,38,0.3448275862068966,YBR035C
7271,1662,574,0.7432915921288015,YBR036C
7273,253,429,0.3709677419354839,YBR037C
7276,128,272,0.32,YBR042C
7277,221,124,0.6405797101449275,YBR043C
7280,63,72,0.4666666666666667,YBR044C
7285,405,322,0.5570839064649243,YBR046C
7287,417,309,0.5743801652892562,YBR049C
7288,11,22,0.3333333333333333,YBR050C
7290,1062,972,0.5221238938053098,YBR052C
7291,379,873,0.3027156549520767,YBR053C
7293,48,251,0.1605351170568562,YBR055C
7295,7,5,0.5833333333333334,YBR056C-B
7296,452,274,0.6225895316804407,YBR057C
7297,494,326,0.6024390243902439,YBR058C
7298,4556,923,0.8315386019346596,YBR058C-A
7299,4,4,0.5,YBR058C-A
7300,34,33,0.5074626865671642,YBR059C
7301,258,651,0.2838283828382838,YBR059C
7302,79,207,0.2762237762237762,YBR060C
7303,222,104,0.6809815950920245,YBR061C
7304,285,89,0.7620320855614974,YBR062C
7305,173,372,0.3174311926605505,YBR065C
7307,195,89,0.6866197183098591,YBR066C
7308,3,16,0.15789473684210525,YBR066C
7309,4,1,0.8,YBR066C
7310,2,3,0.4,YBR066C
7311,26,19,0.5777777777777777,YBR066C
7313,4500,2089,0.6829564425557748,YBR067C
7314,74,58,0.5606060606060606,YBR067C
7315,3,8,0.2727272727272727,YBR067C
7320,1386,1103,0.5568501406187224,YBR068C
7321,8,12,0.4,YBR068C
7323,3047,170,0.9471557351569786,YBR069C
7326,148,318,0.31759656652360513,YBR070C
7332,7,1,0.875,YBR076C-A
7333,0,1,0.0,YBR076C-A
7334,405,629,0.3916827852998066,YBR077C
7335,4,50,0.07407407407407407,YBR077C
7337,394,22,0.9471153846153846,YBR079C
7339,636,519,0.5506493506493506,YBR080C
7340,319,275,0.5370370370370371,YBR081C
7342,5560,3641,0.6042821432452994,YBR082C
7346,3747,12584,0.2294409405425265,YBR084C-A
7347,12,32,0.2727272727272727,YBR084C-A
7349,3228,2210,0.5936005884516367,YBR085C-A
7350,14,3,0.8235294117647058,YBR085C-A
7351,3,0,1.0,YBR085C-A
7353,61,45,0.5754716981132075,YBR086C
7354,457,485,0.4851380042462845,YBR086C
7355,1733,615,0.7380749574105622,YBR088C
7358,889,499,0.6404899135446686,YBR089C-A
7359,724,449,0.6172208013640239,YBR091C
7360,770,435,0.6390041493775933,YBR092C
7361,1277,400,0.7614788312462731,YBR093C
7362,19,16,0.5428571428571428,YBR093C
7363,2,1,0.6666666666666666,YBR093C
7364,162,647,0.20024721878862795,YBR095C
7367,184,195,0.4854881266490765,YBR101C
7368,180,119,0.6020066889632107,YBR102C
7369,1,8,0.1111111111111111,YBR102C
7370,3,1,0.75,YBR103C-A
7374,262,731,0.2638469284994965,YBR105C
7375,59,27,0.686046511627907,YBR107C
7376,12075,3853,0.7580989452536414,YBR109C
7377,1,1,0.5,YBR109C
7379,904,1713,0.3454337027130302,YBR111C
7380,91,56,0.6190476190476191,YBR112C
7381,205,214,0.4892601431980907,YBR112C
7382,4,10,0.2857142857142857,YBR112C
7383,205,381,0.34982935153583616,YBR115C
7385,4,6,0.4,YBR116C
7387,231,86,0.7287066246056783,YBR117C
7388,1,1,0.5,YBR117C
7389,591,372,0.6137071651090342,YBR120C
7392,3039,2936,0.5086192468619247,YBR121C
7394,468,996,0.319672131147541,YBR122C
7395,90,27,0.7692307692307693,YBR123C
7396,205,172,0.5437665782493368,YBR125C
7399,903,699,0.5636704119850188,YBR126C
7400,9,11,0.45,YBR126C
7401,2873,2613,0.523696682464455,YBR127C
7402,16,17,0.4848484848484849,YBR128C
7404,102,93,0.5230769230769231,YBR129C
7405,367,455,0.4464720194647202,YBR130C
7406,131,256,0.3385012919896641,YBR132C
7407,82,170,0.3253968253968254,YBR133C
7408,216,221,0.49427917620137296,YBR138C
7409,613,179,0.773989898989899,YBR140C
7410,75,109,0.4076086956521739,YBR141C
7411,1049,912,0.5349311575726671,YBR143C
7416,219,308,0.4155597722960152,YBR150C
7417,785,1066,0.4240950837385197,YBR154C
7418,4,7,0.3636363636363637,YBR154C
7419,73,145,0.3348623853211009,YBR156C
7420,548,336,0.6199095022624435,YBR157C
7421,0,1,0.0,YBR157C
7422,3,7,0.3,YBR157C
7423,72,100,0.4186046511627907,YBR157C
7427,1212,2026,0.3743051266213712,YBR162C
7428,1030,1241,0.4535446939674153,YBR164C
7430,839,124,0.8712357217030114,YBR166C
7431,812,193,0.8079601990049752,YBR167C
7432,6,19,0.24,YBR167C
7433,15,11,0.5769230769230769,YBR167C
7435,157,64,0.7104072398190046,YBR169C
7436,761,171,0.8165236051502146,YBR170C
7438,249,140,0.6401028277634961,YBR172C
7440,1722,1957,0.4680619733623267,YBR173C
7442,535,608,0.4680664916885389,YBR177C
7443,247,124,0.6657681940700808,YBR179C
7448,21941,30579,0.4177646610814928,YBR181C
7449,6,11,0.35294117647058826,YBR182C
7450,105,33,0.7608695652173914,YBR182C
7451,9,10,0.4736842105263158,YBR182C-A
7454,225,119,0.6540697674418605,YBR185C
7457,216,478,0.3112391930835735,YBR188C
7460,436,385,0.5310596833130329,YBR193C
7464,94,183,0.3393501805054152,YBR195C
7465,0,19,0.0,YBR195C
7470,15836,9247,0.6313439381254236,YBR196C
7471,9,1,0.9,YBR196C
7472,0,3,0.0,YBR196C-A
7473,5,18,0.21739130434782608,YBR196C-B
7474,2,1,0.6666666666666666,YBR196C-B
7475,269,219,0.5512295081967213,YBR197C
7476,756,663,0.53276955602537,YBR198C
7479,15,88,0.14563106796116504,YBR201C-A
7482,104,37,0.7375886524822695,YBR204C
7485,167,132,0.5585284280936454,YBR208C
7486,35,45,0.4375,YBR208C
7488,318,118,0.7293577981651376,YBR211C
7493,23,27,0.46,YBR216C
7496,101,227,0.3079268292682927,YBR218C
7497,44,83,0.3464566929133858,YBR220C
7498,28,24,0.5384615384615384,YBR221C
7499,2062,4606,0.3092381523695261,YBR221C
7501,705,311,0.6938976377952756,YBR222C
7502,15,78,0.16129032258064516,YBR223C
7504,139,42,0.7679558011049724,YBR227C
7505,512,157,0.7653213751868461,YBR229C
7506,1175,1607,0.4223580158159597,YBR230C
7507,17,1716,0.009809578765147143,YBR230C
7511,206,309,0.4,YBR231C
7512,1139,667,0.6306755260243633,YBR234C
7513,103,131,0.44017094017094016,YBR236C
7515,692,1186,0.3684771033013845,YBR238C
7516,2,1,0.6666666666666666,YBR238C
7517,14,22,0.3888888888888889,YBR239C
7518,102,89,0.5340314136125655,YBR239C
7521,3,0,1.0,YBR240C
7522,2,11,0.15384615384615385,YBR240C
7523,12,11,0.5217391304347826,YBR240C
7525,240,266,0.4743083003952569,YBR241C
7526,6,6,0.5,YBR241C
7527,76,38,0.6666666666666666,YBR243C
7529,284,439,0.3928077455048409,YBR247C
7530,200,414,0.3257328990228013,YBR248C
7531,912,2040,0.3089430894308943,YBR249C
7534,293,287,0.5051724137931034,YBR254C
7535,664,145,0.8207663782447466,YBR255C-A
7536,498,1009,0.33045786330457866,YBR256C
7537,149,265,0.3599033816425121,YBR258C
7538,3,0,1.0,YBR258C
7540,200,137,0.5934718100890207,YBR260C
7541,260,378,0.4075235109717869,YBR261C
7542,396,703,0.3603275705186533,YBR262C
7543,208,393,0.34608985024958405,YBR264C
7545,749,634,0.5415762834417932,YBR269C
7546,26,15,0.6341463414634146,YBR270C
7547,362,731,0.3311985361390668,YBR272C
7548,603,130,0.8226466575716235,YBR273C
7549,201,116,0.6340694006309149,YBR275C
7550,130,166,0.4391891891891892,YBR276C
7551,3,2,0.6,YBR277C
7553,48,64,0.42857142857142855,YBR280C
7554,314,423,0.4260515603799186,YBR281C
7555,465,367,0.5588942307692307,YBR283C
7560,361,207,0.6355633802816901,YBR288C
7562,549,159,0.7754237288135594,YBR291C
7563,2,1,0.6666666666666666,YBR292C
7564,99,101,0.495,YBR292C
7575,150,81,0.6493506493506493,YBR296C
7576,9,15,0.375,YBR296C-A
7577,59,12,0.8309859154929577,YBR298C
7579,1,1,0.5,YBR300C
7580,455,995,0.3137931034482759,YCL064C
7582,42,54,0.4375,YCL061C
7583,407,237,0.6319875776397516,YCL059C
7584,1479,1182,0.5558060879368658,YCL057C-A
7585,243,245,0.4979508196721312,YCL056C
7586,11,21,0.34375,YCL056C
7592,139,392,0.2617702448210923,YCL052C
7595,4090,1129,0.7836750335313278,YCL050C
7596,11,8,0.5789473684210527,YCL050C
7599,797,311,0.7193140794223827,YCL049C
7600,5,2,0.7142857142857143,YCL049C
7604,238,170,0.5833333333333334,YCL047C
7605,336,242,0.5813148788927336,YCL045C
7606,3,5,0.375,YCL045C
7608,501,450,0.5268138801261829,YCL044C
7613,12051,8689,0.5810511089681775,YCL043C
7616,208,254,0.45021645021645024,YCL038C
7621,3249,1368,0.7037037037037037,YCL037C
7622,9277,5224,0.6397489828287705,YCL035C
7623,2,0,1.0,YCL035C
7624,496,449,0.5248677248677248,YCL033C
7626,1688,1212,0.5820689655172414,YCL031C
7629,175,89,0.6628787878787878,YCL030C
7630,0,3,0.0,YCL030C
7631,213,128,0.6246334310850439,YCL029C
7634,77,22,0.7777777777777778,YCL026C-B
7635,66,3,0.9565217391304348,YCL026C-A
7636,1,0,1.0,YCL026C-A
7638,449,509,0.4686847599164927,YCL025C
7639,4,12,0.25,YCL025C
7642,1467,626,0.7009077878643096,YCL017C
7643,96,79,0.5485714285714286,YCL016C
7646,692,410,0.6279491833030852,YCL012C
7647,304,530,0.3645083932853717,YCL011C
7648,144,88,0.6206896551724138,YCL010C
7651,2662,2928,0.4762075134168157,YCL009C
7652,620,306,0.6695464362850972,YCL008C
7653,26,12,0.6842105263157895,YCL007C
7656,197,172,0.5338753387533876,YCL002C
7666,460,329,0.5830164765525983,YCR002C
7667,5,1,0.8333333333333334,YCR002C
7668,0,1,0.0,YCR002C
7670,409,358,0.5332464146023468,YCR004C
7671,433,762,0.3623430962343096,YCR004C
7672,441,1078,0.2903225806451613,YCR005C
7673,3,0,1.0,YCR005C
7674,5,3,0.625,YCR005C
7675,0,1,0.0,YCR006C
7676,49,28,0.6363636363636364,YCR006C
7681,91,168,0.35135135135135137,YCR007C
7682,3,5,0.375,YCR007C
7683,0,13,0.0,YCR007C
7684,5,3,0.625,YCR007C
7685,1245,1565,0.4430604982206406,YCR009C
7686,0,9,0.0,YCR009C
7687,3,2,0.6,YCR009C
7688,4,1,0.8,YCR009C
7692,52,23,0.6933333333333334,YCR011C
7693,236,281,0.4564796905222437,YCR011C
7694,3,4,0.42857142857142855,YCR011C
7695,2,3,0.4,YCR011C
7696,6,2,0.75,YCR014C
7697,292,172,0.6293103448275862,YCR015C
7698,47,124,0.27485380116959063,YCR015C
7701,998,1634,0.3791793313069909,YCR017C
7702,9,29,0.2368421052631579,YCR017C
7706,8,13,0.3809523809523809,YCR018C-A
7707,6,1,0.8571428571428571,YCR018C-A
7708,1,1,0.5,YCR018C-A
7710,6,20,0.2307692307692308,YCR020C
7711,241,133,0.6443850267379679,YCR020C-A
7712,114,86,0.57,YCR021C
7713,1,1,0.5,YCR021C
7714,1,0,1.0,YCR022C
7716,250,326,0.4340277777777778,YCR023C
7717,141,81,0.6351351351351351,YCR024C
7718,22,8,0.7333333333333333,YCR024C
7719,2,12,0.14285714285714285,YCR024C-B
7720,1021,810,0.5576187875477879,YCR024C-A
7721,19,19,0.5,YCR024C-A
7722,2,0,1.0,YCR025C
7723,118,137,0.4627450980392157,YCR026C
7724,5,26,0.16129032258064516,YCR027C
7725,97,307,0.2400990099009901,YCR027C
7729,153,196,0.4383954154727794,YCR028C
7730,3578,2697,0.5701992031872509,YCR028C-A
7731,783,312,0.7150684931506849,YCR030C
7732,50,52,0.4901960784313725,YCR030C
7733,1,8,0.1111111111111111,YCR030C
7734,8,4,0.6666666666666666,YCR030C
7736,3051,14584,0.17300822228522825,YCR031C
7737,28,2239,0.012351124834583149,YCR031C
7738,12,71,0.14457831325301204,YCR031C
7740,701,505,0.5812603648424544,YCR035C
7741,2,0,1.0,YCR035C
7744,322,281,0.5339966832504146,YCR037C
7747,351,513,0.40625,YCR042C
7748,1601,2226,0.4183433498824145,YCR043C
7749,1105,2058,0.3493518811255137,YCR044C
7751,731,1400,0.343031440638198,YCR046C
7753,579,317,0.6462053571428571,YCR047C
7754,21,14,0.6,YCR050C
7756,274,129,0.6799007444168734,YCR054C
7757,427,244,0.6363636363636364,YCR057C
7759,368,512,0.41818181818181815,YCR059C
7760,7,16,0.3043478260869565,YCR059C
7761,3,1,0.75,YCR059C
7762,6,13,0.3157894736842105,YCR059C
7765,7,23,0.2333333333333333,YCR064C
7766,3,3,0.5,YCR064C
7769,385,258,0.5987558320373251,YCR067C
7770,0,1,0.0,YCR067C
7772,357,249,0.5891089108910891,YCR071C
7773,132,45,0.7457627118644068,YCR072C
7775,224,184,0.5490196078431373,YCR073C
7778,226,260,0.4650205761316872,YCR075C
7780,199,83,0.7056737588652482,YCR076C
7782,888,656,0.5751295336787565,YCR077C
7784,3,3,0.5,YCR081C-A
7787,6,28,0.17647058823529413,YCR084C
7788,427,666,0.3906678865507777,YCR084C
7789,19,19,0.5,YCR084C
7790,698,1029,0.40416907932831503,YCR087C-A
7791,8,2,0.8,YCR087C-A
7793,245,927,0.2090443686006826,YCR090C
7794,94,134,0.412280701754386,YCR092C
7796,216,374,0.36610169491525424,YCR095C
7798,3,7,0.3,YCR096C
7801,2863,160,0.9470724445914654,YCR098C
7802,0,16,0.0,YCR098C
7803,6,7,0.4615384615384616,YCR098C
7804,3,5,0.375,YCR098C
7807,367,105,0.7775423728813561,YCR101C
7808,6,12,0.3333333333333333,YCR101C
7810,21,1,0.9545454545454546,YCR102C
7811,2,0,1.0,YCR102C
7820,25,9,0.7352941176470589,YDL243C
7821,8,1,0.8888888888888888,YDL243C
7822,22,16,0.5789473684210527,YDL243C
7830,56,61,0.4786324786324786,YDL238C
7831,964,2350,0.29088714544357275,YDL235C
7833,246,327,0.4293193717277487,YDL234C
7835,278,211,0.5685071574642127,YDL231C
7836,220,14,0.9401709401709402,YDL227C
7837,212,441,0.3246554364471669,YDL226C
7838,1032,424,0.7087912087912088,YDL224C
7842,42,46,0.4772727272727273,YDL223C
7846,275,171,0.6165919282511211,YDL222C
7847,3,7,0.3,YDL222C
7849,189,58,0.7651821862348178,YDL220C
7850,91,75,0.5481927710843374,YDL217C
7851,49,182,0.21212121212121213,YDL216C
7853,267,203,0.5680851063829787,YDL215C
7854,1700,817,0.6754072308303536,YDL213C
7855,47,24,0.6619718309859155,YDL213C
7856,133,89,0.5990990990990991,YDL211C
7857,204,79,0.7208480565371025,YDL209C
7859,297,617,0.324945295404814,YDL205C
7860,51,66,0.4358974358974359,YDL203C
7862,80,144,0.35714285714285715,YDL200C
7863,146,128,0.5328467153284672,YDL199C
7865,647,629,0.5070532915360502,YDL198C
7866,22,72,0.23404255319148934,YDL197C
7867,34,36,0.4857142857142857,YDL197C
7869,362,131,0.7342799188640974,YDL190C
7870,642,737,0.4655547498187092,YDL188C
7871,44,29,0.6027397260273972,YDL187C
7872,7975,427,0.9491787669602476,YDL184C
7873,92,48,0.6571428571428571,YDL183C
7874,9,6,0.6,YDL183C
7882,41,71,0.36607142857142855,YDL177C
7883,108,112,0.4909090909090909,YDL175C
7885,1088,699,0.6088416340235031,YDL174C
7886,4,2,0.6666666666666666,YDL174C
7887,132,175,0.42996742671009774,YDL171C
7888,195,125,0.609375,YDL171C
7889,83,158,0.34439834024896265,YDL169C
7890,242,380,0.3890675241157556,YDL167C
7892,222,165,0.5736434108527132,YDL166C
7893,0,2,0.0,YDL166C
7895,119,150,0.4423791821561338,YDL164C
7896,12,1,0.9230769230769232,YDL164C
7897,201,175,0.5345744680851063,YDL160C-A
7898,40,20,0.6666666666666666,YDL160C-A
7899,17,7,0.7083333333333334,YDL160C-A
7901,99,66,0.6,YDL160C
7902,244,1130,0.17758369723435224,YDL157C
7904,410,827,0.3314470493128537,YDL153C
7906,317,503,0.38658536585365855,YDL148C
7907,619,694,0.4714394516374714,YDL145C
7908,366,408,0.4728682170542636,YDL144C
7910,65,237,0.2152317880794702,YDL142C
7913,576,875,0.3969676085458305,YDL140C
7915,75,204,0.26881720430107525,YDL139C
7919,448,1387,0.24414168937329697,YDL135C
7920,7,6,0.5384615384615384,YDL135C
7921,51,79,0.3923076923076923,YDL134C
7922,507,854,0.3725202057310801,YDL134C
7923,4868,3709,0.5675644164626327,YDL133C-A
7924,2,16,0.1111111111111111,YDL133C-A
7925,7,2,0.7777777777777778,YDL133C-A
7926,17,54,0.23943661971830985,YDL133C-A
7935,791,1070,0.4250403009134874,YDL126C
7936,2709,4671,0.3670731707317073,YDL125C
7937,9,4,0.6923076923076923,YDL125C
7940,1186,3125,0.2751101832521457,YDL121C
7944,137,172,0.44336569579288027,YDL119C
7945,1,3,0.25,YDL119C
7948,503,176,0.7407952871870398,YDL115C
7949,4,2,0.6666666666666666,YDL115C
7950,185,319,0.367063492063492,YDL113C
7951,2453,301,0.8907044299201162,YDL111C
7952,386,706,0.3534798534798535,YDL110C
7953,4,13,0.2352941176470588,YDL109C
7954,17,10,0.6296296296296297,YDL109C
7955,3,8,0.2727272727272727,YDL109C
7956,111,360,0.2356687898089172,YDL106C
7957,1,5,0.16666666666666666,YDL106C
7958,18,44,0.2903225806451613,YDL104C
7959,422,688,0.3801801801801802,YDL103C
7960,123,101,0.5491071428571429,YDL101C
7961,4688,930,0.8344606621573514,YDL100C
7962,51,110,0.3167701863354037,YDL098C
7963,646,1090,0.3721198156682028,YDL097C
7964,2,2,0.5,YDL094C
7966,130,227,0.3641456582633053,YDL091C
7968,101,74,0.5771428571428572,YDL090C
7969,4,1,0.8,YDL090C
7970,129,118,0.5222672064777328,YDL088C
7971,33,167,0.165,YDL088C
7972,31,170,0.15422885572139305,YDL087C
7973,22,30,0.4230769230769231,YDL087C
7974,23,21,0.5227272727272727,YDL086C-A
7975,193,308,0.3852295409181637,YDL085C-A
7979,8780,36360,0.1945059813912273,YDL083C
7981,10466,9797,0.5165079208409417,YDL081C
7983,80,57,0.583941605839416,YDL080C
7984,45,60,0.42857142857142855,YDL080C
7985,50,76,0.3968253968253968,YDL079C
7986,14,13,0.5185185185185185,YDL079C
7987,808,642,0.5572413793103448,YDL078C
7988,47,46,0.5053763440860215,YDL077C
7989,113,154,0.4232209737827715,YDL077C
7990,270,101,0.7277628032345014,YDL076C
7991,24,39,0.3809523809523809,YDL076C
7994,930,539,0.6330837304288631,YDL074C
7995,6016,1474,0.8032042723631508,YDL072C
7996,2,18,0.1,YDL072C
7997,10,42,0.19230769230769232,YDL072C
7998,117,130,0.4736842105263158,YDL069C
7999,792,1045,0.4311377245508982,YDL067C
8000,2,0,1.0,YDL067C
8001,310,251,0.5525846702317291,YDL065C
8002,310,178,0.6352459016393442,YDL063C
8004,16142,10249,0.6116479102724414,YDL061C
8006,82,68,0.5466666666666666,YDL059C
8011,3590,7877,0.3130722944100462,YDL055C
8014,87,449,0.1623134328358209,YDL054C
8016,13,24,0.35135135135135137,YDL053C
8017,491,330,0.5980511571254568,YDL053C
8018,1006,1803,0.35813456746173017,YDL052C
8021,26,30,0.4642857142857143,YDL049C
8022,5,4,0.5555555555555556,YDL049C
8024,237,1037,0.18602825745682888,YDL048C
8026,9,20,0.3103448275862069,YDL048C
8027,1,6,0.14285714285714285,YDL048C
8029,9,12,0.42857142857142855,YDL045C
8030,115,306,0.2731591448931117,YDL045C
8031,163,226,0.4190231362467866,YDL044C
8032,52,566,0.08414239482200647,YDL043C
8034,80,152,0.3448275862068966,YDL042C
8035,883,809,0.5218676122931442,YDL040C
8037,30,38,0.4411764705882353,YDL037C
8038,0,4,0.0,YDL037C
8040,37,266,0.12211221122112212,YDL036C
8041,25,31,0.44642857142857145,YDL035C
8042,97,22,0.8151260504201681,YDL035C
8044,105,88,0.5440414507772021,YDL033C
8046,140,95,0.5957446808510638,YDL028C
8048,59,253,0.1891025641025641,YDL027C
8049,15,11,0.5769230769230769,YDL025C
8050,81,109,0.4263157894736842,YDL025C
8051,15,16,0.4838709677419355,YDL025C
8052,57,11,0.8382352941176471,YDL024C
8057,107,182,0.370242214532872,YDL020C
8058,677,313,0.6838383838383838,YDL020C
8059,12,9,0.5714285714285714,YDL019C
8060,171,192,0.4710743801652893,YDL019C
8062,443,523,0.458592132505176,YDL018C
8063,1420,1129,0.557081208316987,YDL015C
8066,369,651,0.3617647058823529,YDL012C
8067,32,106,0.2318840579710145,YDL012C
8068,11,5,0.6875,YDL009C
8071,633,166,0.7922403003754693,YDL005C
8074,630,435,0.5915492957746479,YDL002C
8075,3,4,0.42857142857142855,YDL002C
8076,350,693,0.3355704697986577,YDR001C
8077,654,884,0.4252275682704811,YDR001C
8080,299,296,0.5025210084033613,YDR005C
8081,506,447,0.5309548793284365,YDR006C
8083,5,6,0.4545454545454545,YDR008C
8088,184,79,0.6996197718631179,YDR016C
8091,62,52,0.543859649122807,YDR017C
8092,12,14,0.4615384615384616,YDR017C
8093,74,26,0.74,YDR018C
8094,320,218,0.5947955390334573,YDR019C
8095,1,1,0.5,YDR019C
8096,2,1,0.6666666666666666,YDR019C
8098,118,88,0.5728155339805825,YDR020C
8099,172,99,0.6346863468634686,YDR022C
8100,24,7,0.7741935483870968,YDR022C
8101,14,13,0.5185185185185185,YDR026C
8102,133,82,0.6186046511627907,YDR026C
8103,105,66,0.6140350877192983,YDR027C
8104,0,29,0.0,YDR028C
8105,649,791,0.4506944444444445,YDR028C
8106,8,25,0.24242424242424246,YDR028C
8107,107,80,0.5721925133689839,YDR030C
8109,2425,2824,0.4619927605258145,YDR032C
8113,16,79,0.16842105263157894,YDR034C
8114,115,150,0.4339622641509434,YDR034C
8115,13,11,0.5416666666666666,YDR034C
8116,29,163,0.15104166666666666,YDR034C-D
8117,255,296,0.4627949183303085,YDR036C
8118,0,3,0.0,YDR036C
8119,0,1,0.0,YDR036C
8121,9,18,0.3333333333333333,YDR039C
8122,277,184,0.6008676789587852,YDR040C
8124,7,9,0.4375,YDR042C
8125,18,37,0.3272727272727273,YDR042C
8128,344,298,0.5358255451713395,YDR043C
8132,409,341,0.5453333333333333,YDR045C
8134,672,1475,0.3129948765719609,YDR046C
8135,8,3,0.7272727272727273,YDR048C
8136,4,1,0.8,YDR048C
8139,28076,30995,0.4752924446852093,YDR050C
8140,221,134,0.6225352112676056,YDR051C
8141,123,129,0.4880952380952381,YDR052C
8142,211,281,0.42886178861788615,YDR054C
8143,1101,1933,0.3628872775214239,YDR056C
8144,25,173,0.12626262626262627,YDR058C
8145,1094,975,0.528757854035766,YDR059C
8146,0,1,0.0,YDR059C
8150,67,59,0.5317460317460317,YDR066C
8151,3,2,0.6,YDR066C
8152,141,364,0.27920792079207923,YDR067C
8153,89,169,0.3449612403100775,YDR069C
8154,4,6,0.4,YDR069C
8155,312,51,0.8595041322314051,YDR070C
8156,12,12,0.5,YDR070C
8158,1919,1826,0.5124165554072097,YDR071C
8160,364,235,0.6076794657762938,YDR072C
8170,55,64,0.4621848739495799,YDR078C
8171,6,19,0.24,YDR078C
8172,439,287,0.6046831955922864,YDR079C-A
8173,3,15,0.16666666666666666,YDR079C-A
8174,60,105,0.3636363636363637,YDR081C
8175,625,952,0.3963221306277743,YDR084C
8176,234,383,0.3792544570502431,YDR085C
8177,14,41,0.2545454545454545,YDR085C
8178,1,2,0.3333333333333333,YDR085C
8180,5320,5765,0.4799278304014434,YDR086C
