ID,wt_a,dhh_a,m/w,log
10573,0.6880329886539378,0.5854947980238303,0.85,-0.23446525363702297
10575,0.9442932659672854,0.778234669231417,0.82,-0.2863041851566411
10578,0.9219330855018588,0.6860338526141165,0.74,-0.4344028241457749
10584,0.607538228735266,0.3511202365613326,0.58,-0.7858751946471527
10587,0.6468573121397321,0.3641697214890407,0.56,-0.8365012677171204
10590,0.8268198886573446,0.612063479276594,0.74,-0.4344028241457749
10591,0.6429955557325513,0.3143943150414054,0.49,-1.0291463456595165
10592,0.7456471872189493,0.4470059176235451,0.6,-0.7369655941662062
10594,0.808757435558493,0.4941511543495424,0.61,-0.7131188522118385
10595,0.8203948977359024,0.5961496089016195,0.73,-0.4540316308947075
10597,0.8660060676497668,0.6222694137078846,0.72,-0.47393118833241243
10599,0.7469567799214332,0.4180187581840603,0.56,-0.8365012677171204
10601,0.6183818626361414,0.4453477785393981,0.72,-0.47393118833241243
10605,0.8810811779075391,0.719416454191369,0.82,-0.2863041851566411
10606,0.7536287242169595,0.4683010226488488,0.62,-0.6896598793878495
10608,0.6588646864686469,0.387697032169394,0.59,-0.7612131404128835
10610,0.7436819420067281,0.4574441335044983,0.62,-0.6896598793878495
10613,0.5352345351196907,0.17458040897150295,0.33,-1.5994620704162712
10614,0.7286593589837906,0.3765130890052356,0.52,-0.9434164716336325
10615,0.2556318681318681,0.17077055583861028,0.67,-0.5777669993169522
10617,0.5567506056824021,0.2731177102178294,0.49,-1.0291463456595165
10625,0.3413483663138518,0.2787581699346405,0.82,-0.2863041851566411
10627,0.7522316384180792,0.5421786483683076,0.72,-0.47393118833241243
10629,0.5862851767015707,0.32344989694214643,0.55,-0.862496476250065
10633,0.7452002159462683,0.4665383143011349,0.63,-0.6665762662748083
10634,0.6494823552834603,0.4077669902912621,0.63,-0.6665762662748083
10637,0.5806790458118731,0.3270791749833666,0.56,-0.8365012677171204
10641,0.8393183147521226,0.5357894736842106,0.64,-0.6438561897747246
10642,0.7294766355140188,0.35704923368246644,0.49,-1.0291463456595165
10646,0.8825444223820926,0.5080176761435615,0.58,-0.7858751946471527
10650,0.9029562166399164,0.44615009746588696,0.49,-1.0291463456595165
10653,0.7024793388429753,0.468302999131082,0.67,-0.5777669993169522
10654,0.5496092796092795,0.2948959927022996,0.54,-0.888968687611256
10658,0.6722190472988873,0.4389154432684648,0.65,-0.6214883767462702
10659,0.6939307851239669,0.4648233704961678,0.67,-0.5777669993169522
10664,0.9166666666666666,0.7734737654496135,0.84,-0.2515387669959645
10665,0.5977312390924956,0.4882450882450882,0.82,-0.2863041851566411
10668,0.7939883315289307,0.4476001438714748,0.56,-0.8365012677171204
10669,0.7434597523219815,0.4373162636320531,0.59,-0.7612131404128835
10672,0.5454355262515418,0.341110059684166,0.63,-0.6665762662748083
10673,0.4740926157697122,0.3197802197802198,0.67,-0.5777669993169522
10675,0.7910025848045429,0.4385905818638135,0.55,-0.862496476250065
10677,0.8899285310932363,0.6242270052399287,0.7,-0.5145731728297583
10698,0.7041266025641026,0.5160759956156376,0.73,-0.4540316308947075
10708,0.6163793103448276,0.3377100840336135,0.55,-0.862496476250065
10714,0.8624626319321579,0.6835636708424319,0.79,-0.3400754415976217
10717,0.6317335281460992,0.3204023220188664,0.51,-0.9714308478032291
10718,0.6911338301576767,0.4699115044247788,0.68,-0.5563933485243852
10719,0.6733017115792235,0.28950980865479004,0.43,-1.217591435072627
10723,0.3785001296344309,0.13601306232012134,0.36,-1.4739311883324124
10724,0.6022604271900707,0.3203529803529804,0.53,-0.9159357352115255
10725,0.5487548878370034,0.4222134880817515,0.77,-0.3770696490798233
10729,0.590435606060606,0.3292538022813689,0.56,-0.8365012677171204
10730,0.8108482609044902,0.5294117647058824,0.65,-0.6214883767462702
10731,0.7107002160376159,0.4492827868852459,0.63,-0.6665762662748083
10733,0.6095330679350122,0.3249292429955064,0.53,-0.9159357352115255
10735,0.7772889104664806,0.5643011995953172,0.73,-0.4540316308947075
10736,0.6610136452241715,0.3199892125857633,0.48,-1.0588936890535685
10738,0.6529433538015574,0.3813925017812879,0.58,-0.7858751946471527
10746,0.7802578018995929,0.5096494946565227,0.65,-0.6214883767462702
10747,0.6043478260869566,0.2403676947300176,0.4,-1.3219280948873622
10753,0.6600981125800283,0.4463024897807506,0.68,-0.5563933485243852
10758,0.4475385617209026,0.1697222586223911,0.38,-1.3959286763311392
10760,0.7522056096656451,0.4135109100521677,0.55,-0.862496476250065
10763,0.6646199800862926,0.5679482572763206,0.85,-0.23446525363702297
10764,0.6751517226174037,0.3269284101605743,0.48,-1.0588936890535685
10767,0.5028276033881416,0.1791079346171663,0.36,-1.4739311883324124
10772,0.7719904085342518,0.4682384701724519,0.61,-0.7131188522118385
10774,0.7129270006868471,0.3471434899253742,0.49,-1.0291463456595165
10775,0.7170302334481441,0.4164795942328465,0.58,-0.7858751946471527
10781,0.5439655172413793,0.3552350508279425,0.65,-0.6214883767462702
10784,0.8191418035534697,0.6974881676808655,0.85,-0.23446525363702297
10786,0.5285015025248614,0.2897094017094017,0.55,-0.862496476250065
10790,0.9361491485913744,0.8208050677116943,0.88,-0.18442457113742744
10793,0.6074590661006671,0.28346777600508943,0.47,-1.0892673380970874
10797,0.7002797169922197,0.3660074196621046,0.52,-0.9434164716336325
10799,0.7359712841425596,0.4208236931700619,0.57,-0.8109661756099832
10800,0.4314312736443885,0.15727605727605729,0.36,-1.4739311883324124
10803,0.686943052074631,0.4730527334300919,0.69,-0.5353317329965557
10806,0.6190383502026313,0.3346009749023084,0.54,-0.888968687611256
10807,0.7828981965760667,0.5453928094646228,0.7,-0.5145731728297583
10809,0.8059267241379311,0.5618526480359586,0.7,-0.5145731728297583
10811,0.6558305369127517,0.2541548797736917,0.39,-1.3584539709124763
10813,0.7267275842375785,0.4401408450704225,0.61,-0.7131188522118385
10814,0.8904501071683735,0.6969431570752593,0.78,-0.3584539709124763
10815,0.7611788617886179,0.4646667344035765,0.61,-0.7131188522118385
10818,0.6973002062843241,0.3179232691605136,0.46,-1.1202942337177118
10822,0.6847110816142701,0.3770476585995062,0.55,-0.862496476250065
10825,0.8212159650863107,0.6524770840564207,0.79,-0.3400754415976217
10826,0.6912477453711088,0.4952863091022257,0.72,-0.47393118833241243
10829,0.6238092402953084,0.3061009639776763,0.49,-1.0291463456595165
10831,0.7189153439153442,0.4863644501061194,0.68,-0.5563933485243852
10833,0.7240772140341725,0.5261496487086331,0.73,-0.4540316308947075
10840,0.4180645743145743,0.30679933665008297,0.73,-0.4540316308947075
10843,0.8312277842330302,0.5039225968730613,0.61,-0.7131188522118385
10845,0.8143801215966164,0.6551561107777354,0.8,-0.3219280948873623
10848,0.9062252706525938,0.6788474011451064,0.75,-0.4150374992788438
10849,0.4275715035423774,0.19743995124323385,0.46,-1.1202942337177118
10854,0.4532407407407407,0.31078313854759765,0.69,-0.5353317329965557
10855,0.5918146035826171,0.2853862143916829,0.48,-1.0588936890535685
10860,0.6553448907976744,0.4172017121455324,0.64,-0.6438561897747246
10861,0.8004022243818162,0.6964072972038842,0.87,-0.20091269392599642
10865,0.8597431718186186,0.4331580112743337,0.5,-1.0
10875,0.6154190362167016,0.36888108458457264,0.6,-0.7369655941662062
10878,0.5303007434839321,0.30080362030313124,0.57,-0.8109661756099832
10881,0.7592886162965056,0.41900810935974586,0.55,-0.862496476250065
10883,0.6645122918318794,0.4380980539726911,0.66,-0.5994620704162712
10884,0.858905970748076,0.5054120397428404,0.59,-0.7612131404128835
10886,0.7977953686801906,0.4874876724412006,0.61,-0.7131188522118385
10889,0.6843670348343245,0.3382710053423993,0.49,-1.0291463456595165
10893,0.4854746945898778,0.236542536894775,0.49,-1.0291463456595165
10894,0.7584612161525166,0.4662015988401132,0.61,-0.7131188522118385
10895,0.7931272314183706,0.5100800952579267,0.64,-0.6438561897747246
10902,0.6258070466703559,0.3224208375893769,0.52,-0.9434164716336325
10903,0.6961167883211679,0.3846146356661604,0.55,-0.862496476250065
10907,0.5614429262618934,0.28468687639868473,0.51,-0.9714308478032291
10911,0.6440679375852547,0.5192946597254097,0.81,-0.3040061868900999
10917,0.4964279858524817,0.3957878146903903,0.8,-0.3219280948873623
10920,0.7419497240299187,0.4869394156381679,0.66,-0.5994620704162712
10927,0.743324432576769,0.4653284671532847,0.63,-0.6665762662748083
10929,0.8565315827673242,0.6157420314097204,0.72,-0.47393118833241243
10931,0.6092435241709289,0.3851471151221539,0.63,-0.6665762662748083
10934,0.8263464679184676,0.5986101194726071,0.72,-0.47393118833241243
10936,0.6711714441548997,0.5217646868582333,0.78,-0.3584539709124763
10938,0.7521418848586756,0.35399192087286785,0.47,-1.0892673380970874
10939,0.8338696730713322,0.6842800255940172,0.82,-0.2863041851566411
10940,0.5923076385296215,0.26386239680505463,0.45,-1.15200309344505
10941,0.5202642039532284,0.1877607034533733,0.36,-1.4739311883324124
10946,0.7230896001387805,0.4800056721497448,0.66,-0.5994620704162712
10948,0.5657039461552646,0.2811294970175585,0.5,-1.0
10951,0.5689554478558249,0.3425505151290782,0.6,-0.7369655941662062
10952,0.7463054187192117,0.6485432387112229,0.87,-0.20091269392599642
10955,0.7340933191940615,0.4962702483379977,0.68,-0.5563933485243852
10959,0.6243907657434393,0.37562390995794337,0.6,-0.7369655941662062
10960,0.5596885046003771,0.3237594277921572,0.58,-0.7858751946471527
10961,0.6073392157354256,0.3946160876573558,0.65,-0.6214883767462702
10963,0.5562137049941928,0.32609238897615306,0.59,-0.7612131404128835
10966,0.7316364943656792,0.5649100833031901,0.77,-0.3770696490798233
10972,0.5479417670682731,0.3263807285546416,0.6,-0.7369655941662062
10973,0.8847601837211054,0.6621801403238323,0.75,-0.4150374992788438
10977,0.8362088653586629,0.5723412223197043,0.68,-0.5563933485243852
10983,0.7816611556870996,0.3348929680815915,0.43,-1.217591435072627
10984,0.6865671641791045,0.4861918604651162,0.71,-0.49410907027004275
10985,0.6602943688435916,0.3053375394321767,0.46,-1.1202942337177118
10987,0.9086255259467042,0.7692820256538397,0.85,-0.23446525363702297
10989,0.6067500948047023,0.3819850210982609,0.63,-0.6665762662748083
10992,0.8,0.2609016524947858,0.33,-1.5994620704162712
10994,0.4528163093736864,0.21025295639167332,0.46,-1.1202942337177118
10996,0.7965163109142167,0.5125906040268456,0.64,-0.6438561897747246
10997,0.49300799086758,0.2997198879551821,0.61,-0.7131188522118385
10999,0.9362874677178414,0.7386432063664761,0.79,-0.3400754415976217
11000,0.7964121818940342,0.5405228758169934,0.68,-0.5563933485243852
11001,0.6264869584197316,0.19801980198019808,0.32,-1.6438561897747246
11007,0.5672489402496769,0.2767828786017507,0.49,-1.0291463456595165
11008,0.8334159681442803,0.4902206154987023,0.59,-0.7612131404128835
11012,0.8135949340867374,0.4841133156722783,0.6,-0.7369655941662062
11014,0.6366417449069752,0.360260763839942,0.57,-0.8109661756099832
11016,0.7441286954824861,0.4163161479263286,0.56,-0.8365012677171204
11019,0.7957947632901349,0.4413198103266597,0.55,-0.862496476250065
11023,0.7737026199845289,0.5190573319735238,0.67,-0.5777669993169522
11028,0.9101123595505618,0.6212477026751072,0.68,-0.5563933485243852
11030,0.7776191503426162,0.5716523578553137,0.74,-0.4344028241457749
11033,0.8524220416783397,0.6265320109659732,0.74,-0.4344028241457749
11036,0.7341658032110681,0.4188288675079201,0.57,-0.8109661756099832
11038,0.6864609396719488,0.4111911191119113,0.6,-0.7369655941662062
11047,0.9308168140099441,0.7165118573713041,0.77,-0.3770696490798233
11048,0.6450985201537078,0.4868069652633757,0.75,-0.4150374992788438
11049,0.7623827009383926,0.5818889863975427,0.76,-0.3959286763311392
11050,0.5811920548810241,0.4050000424487855,0.7,-0.5145731728297583
11053,0.6995329232171337,0.3379912969773014,0.48,-1.0588936890535685
11054,0.6788720677385345,0.3529316034879496,0.52,-0.9434164716336325
11056,0.7526180866150322,0.3757047553446604,0.5,-1.0
11060,0.6828143021914648,0.5392025144829287,0.79,-0.3400754415976217
11064,0.29726589010408644,0.13154204672018505,0.44,-1.1844245711374275
11069,0.6042440318302387,0.3621004566210045,0.6,-0.7369655941662062
11070,0.7309384712093439,0.2917910685805423,0.4,-1.3219280948873622
11076,0.6891269068484258,0.4117105263157895,0.6,-0.7369655941662062
11079,0.6987433862433863,0.3790967365851029,0.54,-0.888968687611256
11096,0.6887871646120377,0.5899543139211259,0.86,-0.2175914350726268
11097,0.6755802750284663,0.37070301493378416,0.55,-0.862496476250065
11099,0.6667486977564497,0.5032715729463592,0.75,-0.4150374992788438
11100,0.9105013983340546,0.6786736527044329,0.75,-0.4150374992788438
11102,0.6712144679453009,0.4571126586585746,0.68,-0.5563933485243852
11109,0.9593504759134954,0.8705617280455551,0.91,-0.13606154957602837
11112,0.8518672668228717,0.7118258823125408,0.84,-0.2515387669959645
11117,0.6630704249862477,0.27678928838181144,0.42,-1.2515387669959646
11118,0.6677910052910052,0.34174183356265597,0.51,-0.9714308478032291
11119,0.3928904428904429,0.19019334779933286,0.48,-1.0588936890535685
11120,0.6823645438691442,0.3522223348923025,0.52,-0.9434164716336325
11121,0.5766908212560387,0.2988095238095238,0.52,-0.9434164716336325
11122,0.7649666520130579,0.4134989939244759,0.54,-0.888968687611256
11131,0.7405185185905061,0.3908415509324569,0.53,-0.9159357352115255
11134,0.5600877192982456,0.3203981175961487,0.57,-0.8109661756099832
11135,0.859502659609572,0.6791554884864743,0.79,-0.3400754415976217
11138,0.6916129032258065,0.3182454800101859,0.46,-1.1202942337177118
11140,0.891965811965812,0.7816133885344555,0.88,-0.18442457113742744
11141,0.7714989786517163,0.3638370757593759,0.47,-1.0892673380970874
11146,0.659394286962696,0.5626314327659405,0.85,-0.23446525363702297
11149,0.7632639327024184,0.4969591539093328,0.65,-0.6214883767462702
11150,0.8686709912162077,0.7229585471720641,0.83,-0.2688167584278
11151,0.8813681722689076,0.7136803515337267,0.81,-0.3040061868900999
11154,0.7317861339600471,0.4651185989802705,0.64,-0.6438561897747246
11155,0.7333087270341208,0.4911239494401004,0.67,-0.5777669993169522
11156,0.6576602491462354,0.4161307266534871,0.63,-0.6665762662748083
11160,0.8415225354355789,0.4470724093297125,0.53,-0.9159357352115255
11161,0.7020198491106386,0.3627386549233152,0.52,-0.9434164716336325
11162,0.4415584415584415,0.1746987951807229,0.4,-1.3219280948873622
11163,0.7273142672830879,0.4705147426286856,0.65,-0.6214883767462702
11165,0.9245283018867924,0.7401221093923002,0.8,-0.3219280948873623
11166,0.7747057134654034,0.6646138107416879,0.86,-0.2175914350726268
11168,0.8176303161003283,0.4929470618629339,0.6,-0.7369655941662062
11169,0.43539507336115213,0.2218480909214728,0.51,-0.9714308478032291
11171,0.6661560181430417,0.4242167663157552,0.64,-0.6438561897747246
11173,0.7145073429643227,0.3651713022066676,0.51,-0.9714308478032291
11176,0.5666399036531513,0.3967161016949152,0.7,-0.5145731728297583
11177,0.7924338624338625,0.5670698610266249,0.72,-0.47393118833241243
11180,0.7768907830688163,0.5757185669862229,0.74,-0.4344028241457749
11181,0.7761190261993499,0.6401478733980837,0.82,-0.2863041851566411
11184,0.283146816928286,0.14171811923288513,0.5,-1.0
11187,0.8040244316253817,0.44096063527376095,0.55,-0.862496476250065
11190,0.5584415584415584,0.3900793650793651,0.7,-0.5145731728297583
11191,0.7447894613032228,0.5357517092854289,0.72,-0.47393118833241243
11194,0.713922015606772,0.4733311724190751,0.66,-0.5994620704162712
11198,0.5289292419125056,0.2853934266676649,0.54,-0.888968687611256
11200,0.6456656613528652,0.5038320248018814,0.78,-0.3584539709124763
11202,0.7664461195796852,0.5227433856466114,0.68,-0.5563933485243852
11209,0.7348239921135322,0.5471003843283653,0.74,-0.4344028241457749
11211,0.6570700769390727,0.439628245173844,0.67,-0.5777669993169522
11213,0.6972914827890556,0.4148001756697409,0.59,-0.7612131404128835
11214,0.6819926254797201,0.3834097859327217,0.56,-0.8365012677171204
11215,0.5082729468599034,0.3870943358193912,0.76,-0.3959286763311392
11216,0.8833575870176642,0.6259048261829401,0.71,-0.49410907027004275
11217,0.9178126728714372,0.6904459451106625,0.75,-0.4150374992788438
11221,0.7279411764705882,0.6519779962546817,0.9,-0.15200309344504997
11224,0.7501898092929604,0.5564296562038078,0.74,-0.4344028241457749
11225,0.7136145166971559,0.3483705500693648,0.49,-1.0291463456595165
11229,0.7371981063949291,0.3732238738972048,0.51,-0.9714308478032291
11230,0.6967517776341305,0.6015255998488569,0.86,-0.2175914350726268
11231,0.8112189649285402,0.4900086138264966,0.6,-0.7369655941662062
11234,0.36938431938431937,0.16891447368421053,0.46,-1.1202942337177118
11237,0.6473610854846263,0.4630102758818372,0.72,-0.47393118833241243
11238,0.8953780456690416,0.5776248417697025,0.65,-0.6214883767462702
11241,0.7748242781155015,0.4537833888122108,0.59,-0.7612131404128835
11246,0.5210547227787864,0.2452777810303307,0.47,-1.0892673380970874
11247,0.8545964884761628,0.6373420156318905,0.75,-0.4150374992788438
11248,0.8083029175314297,0.43309002433090027,0.54,-0.888968687611256
11250,0.5787836147592245,0.4297303082191781,0.74,-0.4344028241457749
11254,0.6871659200588629,0.44878394477456207,0.65,-0.6214883767462702
11260,0.723375652284587,0.5017965077055221,0.69,-0.5353317329965557
11262,0.7787667065727238,0.5908704216419276,0.76,-0.3959286763311392
11263,0.8721659919028342,0.6599953780441158,0.76,-0.3959286763311392
11264,0.805,0.48486088379705394,0.6,-0.7369655941662062
11265,0.7157407407407408,0.4078229702353125,0.57,-0.8109661756099832
11268,0.9198152120112192,0.6545919010363648,0.71,-0.49410907027004275
11271,0.6943253511798948,0.4464741293719917,0.64,-0.6438561897747246
11275,0.5628195652394018,0.2877366684036825,0.51,-0.9714308478032291
11276,0.56255887685747,0.33905075187969924,0.6,-0.7369655941662062
11278,0.6869268099435475,0.3602024922118379,0.52,-0.9434164716336325
11282,0.1665403335092447,0.062259288246114715,0.37,-1.434402824145775
11283,0.7333333333333333,0.4254935002407319,0.58,-0.7858751946471527
11287,0.8277085174675536,0.5445754716981133,0.66,-0.5994620704162712
11289,0.8628571428571429,0.6984649965419196,0.81,-0.3040061868900999
11290,0.8301569660412831,0.5385199554233645,0.65,-0.6214883767462702
11295,0.5829415013508874,0.20397179266816146,0.35,-1.5145731728297585
11296,0.8559675462541705,0.6341127627738121,0.74,-0.4344028241457749
11298,0.6647593675173114,0.2860876539132896,0.43,-1.217591435072627
11299,0.5326048951048952,0.2953296703296704,0.55,-0.862496476250065
11300,0.5926718657285749,0.33824175824175823,0.57,-0.8109661756099832
11303,0.6371698113207547,0.469388400480678,0.74,-0.4344028241457749
11306,0.7172664356672871,0.49067067202214204,0.68,-0.5563933485243852
11308,0.7188244869484333,0.4689891260571889,0.65,-0.6214883767462702
11312,0.4103410341034103,0.13276933245208195,0.32,-1.6438561897747246
11316,0.6435119047619047,0.3797250859106529,0.59,-0.7612131404128835
11319,0.6194929408445911,0.4713227810809363,0.76,-0.3959286763311392
11321,0.7932652812395689,0.5128481321902899,0.65,-0.6214883767462702
11323,0.5856996763033813,0.2713050418310019,0.46,-1.1202942337177118
11330,0.6385417292555429,0.2949778530484627,0.46,-1.1202942337177118
11334,0.6536253841095427,0.4139581211766984,0.63,-0.6665762662748083
11335,0.6880451127819549,0.3675802879291251,0.53,-0.9159357352115255
11351,0.7438276604665346,0.4876911033339474,0.66,-0.5994620704162712
11356,0.7230506584906975,0.2766035905046293,0.38,-1.3959286763311392
11357,0.75,0.4557281161758774,0.61,-0.7131188522118385
11359,0.6792771862833913,0.4307669253754531,0.63,-0.6665762662748083
11361,0.7905152224824357,0.5952080723652851,0.75,-0.4150374992788438
11362,0.5560582447259623,0.2972554248589677,0.53,-0.9159357352115255
11367,0.5578277153558052,0.2993712156497438,0.54,-0.888968687611256
11369,0.4361127439433713,0.18422386387325407,0.42,-1.2515387669959646
11370,0.8898312838530229,0.7852500317567854,0.88,-0.18442457113742744
11371,0.8230944147936556,0.5683035714285714,0.69,-0.5353317329965557
11374,0.6294912510118936,0.3104076201148621,0.49,-1.0291463456595165
11379,0.7463854741845649,0.4091633650495593,0.55,-0.862496476250065
11380,0.374537567466836,0.16147508317379602,0.43,-1.217591435072627
11385,0.7625399659919773,0.622266262872827,0.82,-0.2863041851566411
11386,0.6150224730159772,0.5221244131455399,0.85,-0.23446525363702297
11388,0.8408017179670724,0.4201911868948751,0.5,-1.0
11389,0.70608585977651,0.3943436057145257,0.56,-0.8365012677171204
11391,0.679160929201166,0.43133281469584417,0.64,-0.6438561897747246
11393,0.8000414988737969,0.566672491842424,0.71,-0.49410907027004275
11394,0.7401988781980874,0.4344174378612205,0.59,-0.7612131404128835
11398,0.3855086108822722,0.1650054764512596,0.43,-1.217591435072627
11401,0.6575342465753424,0.4820014936519791,0.73,-0.4540316308947075
11403,0.5820982627578719,0.3782652685798381,0.65,-0.6214883767462702
11407,0.8934580917237744,0.5670839853938445,0.63,-0.6665762662748083
11409,0.7922906114415368,0.5795609364059047,0.73,-0.4540316308947075
11412,0.6966895159147671,0.4396685034739616,0.63,-0.6665762662748083
11413,0.8922392388216832,0.8262117588494378,0.93,-0.10469737866669322
11416,0.8715844889573703,0.4853461671270719,0.56,-0.8365012677171204
11418,0.7838302175489869,0.5608582111698024,0.72,-0.47393118833241243
11425,0.7554584009634011,0.460696682115795,0.61,-0.7131188522118385
11429,0.3516462125326304,0.16345409679187994,0.46,-1.1202942337177118
11432,0.4980392156862745,0.2437175554506843,0.49,-1.0291463456595165
11433,0.5633802816901409,0.28865979381443296,0.51,-0.9714308478032291
11436,0.4969868769425578,0.2428565758662204,0.49,-1.0291463456595165
11438,0.4948346886939447,0.32603041216486595,0.66,-0.5994620704162712
11439,0.8372324507688917,0.5461426739661028,0.65,-0.6214883767462702
11440,0.9146407445909552,0.6961945031712473,0.76,-0.3959286763311392
11446,0.5533819032200036,0.3898731775948402,0.7,-0.5145731728297583
11456,0.5902437248768938,0.3013181861758221,0.51,-0.9714308478032291
11460,0.7259615251443845,0.3507206975203086,0.48,-1.0588936890535685
11461,0.6554673323256477,0.31476394773936184,0.48,-1.0588936890535685
11465,0.6997242497972425,0.3805405257692518,0.54,-0.888968687611256
11472,0.6673919935441104,0.5346980652726208,0.8,-0.3219280948873623
11474,0.5499512670565303,0.30452716297786725,0.55,-0.862496476250065
11475,0.4916961952825799,0.21940789714617756,0.45,-1.15200309344505
11476,0.8591638513513513,0.6322791164658634,0.74,-0.4344028241457749
11478,0.7699049316696376,0.5049570540935673,0.66,-0.5994620704162712
11484,0.7780976112181509,0.48447543531527704,0.62,-0.6896598793878495
11485,0.9628381202036321,0.8383923078567509,0.87,-0.20091269392599642
11487,0.7686563006758621,0.6254606881075749,0.81,-0.3040061868900999
11489,0.7149554367201426,0.3961492537313433,0.55,-0.862496476250065
11492,0.7988505747126436,0.6894968412255921,0.86,-0.2175914350726268
11493,0.8368758094307976,0.6706274021544958,0.8,-0.3219280948873623
11495,0.8400318421870145,0.6586811974868858,0.78,-0.3584539709124763
11497,0.7382405987187359,0.5995015090983595,0.81,-0.3040061868900999
11498,0.8846810535539618,0.7511224762867592,0.85,-0.23446525363702297
11501,0.6424692737430167,0.2943635223270482,0.46,-1.1202942337177118
11506,0.9807336710810074,0.9578932516505876,0.98,-0.029146345659516508
11507,0.8248281448399667,0.5174203113417345,0.63,-0.6665762662748083
11511,0.6338157009478169,0.2396786757546251,0.38,-1.3959286763311392
11513,0.8188954877466039,0.6180442107412701,0.75,-0.4150374992788438
11517,0.7708879730236043,0.5642731619712879,0.73,-0.4540316308947075
11518,0.6408303077455049,0.4117328845344713,0.64,-0.6438561897747246
11519,0.5715774636702929,0.2476689214949402,0.43,-1.217591435072627
11520,0.6924781874472277,0.4186279894492023,0.6,-0.7369655941662062
11521,0.7146220861784789,0.3614415054145216,0.51,-0.9714308478032291
11522,0.5911642117112355,0.2977935276220593,0.5,-1.0
11524,0.7549221023797295,0.4771620426162954,0.63,-0.6665762662748083
11530,0.8331432419318968,0.6682449852575825,0.8,-0.3219280948873623
11533,0.884709653092006,0.6605762150220913,0.75,-0.4150374992788438
11536,0.7934124950729208,0.5459604914392149,0.69,-0.5353317329965557
11544,0.7023809523809523,0.3394601517845195,0.48,-1.0588936890535685
11545,0.6170453803034064,0.3863811808683155,0.63,-0.6665762662748083
11547,0.738991147344967,0.40607322432634585,0.55,-0.862496476250065
11551,0.2837734608859399,0.13208450894591903,0.47,-1.0892673380970874
11555,0.4436652068090469,0.21981129368765934,0.5,-1.0
11561,0.6969408622995741,0.3338205247937492,0.48,-1.0588936890535685
11562,0.7518416370106762,0.5462649661634565,0.73,-0.4540316308947075
11564,0.8208901935893367,0.5928738317757011,0.72,-0.47393118833241243
11565,0.5858904933814681,0.4401814719390613,0.75,-0.4150374992788438
11571,0.4369552442264845,0.2399022229671659,0.55,-0.862496476250065
11572,0.8625,0.5607057211373758,0.65,-0.6214883767462702
11574,0.5121564245810055,0.17937208358693446,0.35,-1.5145731728297585
11579,0.7061424895537167,0.38335280373831776,0.54,-0.888968687611256
11581,0.7056308369902429,0.34598214285714285,0.49,-1.0291463456595165
11583,0.6954440164839605,0.3693024525285609,0.53,-0.9159357352115255
11584,0.6547997457088366,0.3976423231742381,0.61,-0.7131188522118385
11585,0.7267252188923207,0.51166801354497,0.7,-0.5145731728297583
11586,0.7178761433026706,0.3974735861136261,0.55,-0.862496476250065
11587,0.7086175115207374,0.3937112084702446,0.56,-0.8365012677171204
11590,0.908208305900302,0.6618647519761176,0.73,-0.4540316308947075
11591,0.4692982456140351,0.13898688376300314,0.3,-1.736965594166206
11593,0.8065943049552393,0.6884255944530278,0.85,-0.23446525363702297
11597,0.8190869354055367,0.7163131313131312,0.87,-0.20091269392599642
11598,0.8166938231373131,0.3910212277682157,0.48,-1.0588936890535685
11601,0.6968208978091006,0.6019156108181842,0.86,-0.2175914350726268
11605,0.6928454604991039,0.3437936438003257,0.5,-1.0
11606,0.8492346938775509,0.6800852697657437,0.8,-0.3219280948873623
11607,0.5482080873436014,0.2457057854132334,0.45,-1.15200309344505
11615,0.7922098377118604,0.4062257639897068,0.51,-0.9714308478032291
11616,0.6558226707118674,0.3114432230060531,0.47,-1.0892673380970874
11620,0.7017769602269721,0.3854549616841933,0.55,-0.862496476250065
11630,0.7065404475043029,0.4468354430379747,0.63,-0.6665762662748083
11633,0.7334241060857211,0.3641954022988506,0.5,-1.0
11634,0.8790449524753671,0.614889163715749,0.7,-0.5145731728297583
11635,0.7102419159966449,0.4398801171449106,0.62,-0.6896598793878495
11637,0.6568877551020408,0.4910512339150306,0.75,-0.4150374992788438
11638,0.770149761742682,0.4616876273449027,0.6,-0.7369655941662062
11642,0.8836577994444553,0.7453701230509924,0.84,-0.2515387669959645
11643,0.1972329472329472,0.1399556048834628,0.71,-0.49410907027004275
11646,0.7154713370496714,0.49596857598676203,0.69,-0.5353317329965557
11649,0.8231796475543021,0.6307315710739825,0.77,-0.3770696490798233
11650,0.7426533830275229,0.5134739665894403,0.69,-0.5353317329965557
11655,0.8055555555555556,0.4361772486772487,0.54,-0.888968687611256
11661,0.7974015465188041,0.6334396687157423,0.79,-0.3400754415976217
11662,0.8489460254170098,0.7623049012691692,0.9,-0.15200309344504997
11663,0.6283705880165136,0.5688692592323877,0.91,-0.13606154957602837
11666,0.7470086651397367,0.6655865019185929,0.89,-0.16812275880832692
11668,0.876772046492465,0.6739655172413793,0.77,-0.3770696490798233
11673,0.9441690287049058,0.7759540221617157,0.82,-0.2863041851566411
11674,0.34727195334936106,0.11029350549938677,0.32,-1.6438561897747246
11680,0.7107543222024717,0.5028212838682499,0.71,-0.49410907027004275
11681,0.7761530075366165,0.3323606857227033,0.43,-1.217591435072627
11685,0.6266875100208433,0.3055862314901889,0.49,-1.0291463456595165
