ID,wt1,Assigned_gene_name,wt2,dcp2_1,dcp2_2
2449,0.5824742268041238,YFR036W,0.6486486486486487,0.4545454545454545,0.4110429447852761
2451,0.6235632183908046,YFR038W,0.7051792828685259,0.578125,0.5140664961636828
2452,0.7356948228882834,YFR040W,0.7436823104693141,0.5807228915662651,0.5301204819277109
2454,0.6657169990503324,YFR042W,0.6126126126126126,0.4680365296803653,0.4104435710275126
2456,0.7027863777089783,YFR045W,0.676056338028169,0.5432780847145487,0.5152979066022544
2457,0.8215613382899628,YFR048W,0.8056872037914692,0.7263157894736842,0.668769716088328
2458,0.8439086294416244,YFR049W,0.8284671532846716,0.7838214783821479,0.7389830508474576
2460,0.8140170940170941,YFR052W,0.8111919927206551,0.7301642782243971,0.6700576466598847
2468,0.5307176045431079,YFR055W,0.5431400282885431,0.37863720073664825,0.31733235617442285
2475,0.7767676767676768,YGL256W,0.7784810126582279,0.6356223175965665,0.5745518146042851
2476,0.7228260869565217,YGL256W,0.7012987012987013,0.6274509803921569,0.5631067961165048
2481,0.8002552648372687,YGL255W,0.7545454545454545,0.5447647951441578,0.4771341463414634
2483,0.6082474226804123,YGL254W,0.6935483870967742,0.5672727272727273,0.4884615384615385
2486,0.949874461979914,YGL253W,0.9472474213992792,0.9324368114063512,0.9182408074981976
2493,0.8130081300813008,YGL250W,,0.8269896193771626,0.763265306122449
2497,0.6869565217391305,YGL248W,0.6700336700336701,0.5481611208406305,0.5602189781021898
2499,0.5930232558139535,YGL247W,0.5828571428571429,0.6456361724500526,0.5844298245614035
2500,0.6957353745215965,YGL245W,0.7027572293207801,0.5731903485254691,0.5064425770308123
2501,0.8891625615763546,YGL244W,0.8604240282685512,0.8438356164383561,0.8301404853128991
2503,0.6908212560386473,YGL243W,0.7518796992481203,0.6656976744186046,0.5948717948717949
2504,0.8397435897435898,YGL241W,0.8412698412698413,0.7,0.6025641025641025
2505,0.6597510373443983,YGL240W,0.6036585365853658,0.4778481012658228,0.4376899696048632
2506,0.4885993485342021,YGL238W,0.4605887939221273,0.4617706237424548,0.4004004004004004
2512,0.5723377174374205,YGL234W,0.5627777777777778,0.4068382635420669,0.3734335839598997
2514,0.7573839662447257,YGL233W,0.7393483709273183,0.5788336933045356,0.5918367346938775
2515,0.7225647348951911,YGL232W,0.8044871794871795,0.6906666666666667,0.6446173800259404
2519,0.5910509885535901,YGL228W,0.6155878467635403,0.5239567233384853,0.5294117647058824
2520,0.6136363636363636,YGL227W,0.5176470588235295,0.4473684210526316,0.3485714285714286
2522,0.7920937042459737,YGL226W,0.8211243611584327,0.6295116772823779,0.5622857142857143
2525,0.6570572284858001,YGL225W,0.6766100355590675,0.5600252737994945,0.5122950819672131
2533,0.8362068965517241,YGL216W,0.7754237288135594,0.5603448275862069,0.490990990990991
2537,0.8836065573770492,YGL215W,0.9017543859649124,0.8270893371757925,0.7750809061488673
2539,0.7299270072992701,YGL212W,0.6380952380952379,0.6012461059190031,0.5217391304347826
2540,0.5377643504531722,YGL211W,0.5253623188405797,0.4202020202020202,0.38817480719794345
2542,0.8296529968454258,YGL210W,0.835920177383592,0.7352941176470589,0.7038327526132404
2546,0.8806366047745358,YGL209W,0.9090909090909092,0.7638483965014577,0.7305194805194806
2547,0.7226277372262774,YGL208W,0.69,0.5865384615384616,0.6305220883534136
2551,0.7063339731285988,YGL207W,0.7011795543905636,0.6147058823529412,0.5884223918575063
2555,0.8175526895250078,YGL202W,0.8154292824554127,0.7513027001421128,0.7281893906181499
2559,0.5451664025356577,YGL198W,0.5754884547069272,0.3831417624521073,0.350354609929078
2560,0.6171875,YGL197W,0.5748792270531401,0.5174129353233831,0.4591549295774648
2561,0.7282608695652174,YGL197W,0.7207207207207207,0.6956521739130435,0.6060606060606061
2562,0.6812297734627831,YGL196W,0.693089430894309,0.4935622317596566,0.4
2563,0.8302401746724891,YGL195W,0.8131101813110181,0.6748216106014271,0.5833766233766233
2564,0.3580246913580247,YGL191W,0.3870967741935484,0.3016627078384798,0.2182890855457227
2565,0.7627872498146775,YGL191W,0.718927701056052,0.5699719602345144,0.5219468498059122
2570,0.7266982622432859,YGL181W,0.6939571150097466,0.65234375,0.6010591350397175
2574,0.5325443786982249,YGL178W,0.4748201438848921,0.43169398907103823,0.4604651162790698
2577,0.5,YGL174W,0.4788732394366197,0.2733812949640288,0.2612612612612613
2579,0.4783258594917788,YGL172W,0.4386973180076628,0.3697347893915757,0.3321492007104796
2580,0.7522388059701492,YGL171W,0.7399103139013453,0.6116071428571429,0.6571428571428571
2581,0.5886287625418061,YGL169W,0.5095238095238095,0.4501510574018127,0.3865814696485623
2582,0.8703241895261845,YGL166W,0.8440677966101695,0.7222222222222222,0.6909448818897638
2584,0.5992366412213741,YGL162W,0.6444444444444445,0.4623655913978494,0.42357274401473294
2586,0.5306930693069307,YGL160W,0.484375,0.4606205250596659,0.4180672268907563
2587,0.7680412371134021,YGL159W,0.7883597883597884,0.5767195767195767,0.4539473684210527
2590,0.6311207834602829,YGL157W,0.6645408163265306,0.5069252077562327,0.40016501650165015
2592,0.4390243902439024,YGL156W,0.3947368421052632,0.3935018050541516,0.3115942028985507
2594,0.6731301939058172,YGL155W,0.6539792387543253,0.4757281553398058,0.4058252427184466
2596,0.7535410764872521,YGL153W,0.7826086956521741,0.5894736842105263,0.5735294117647058
2598,0.7880184331797235,YGL151W,0.8430232558139535,0.8109090909090909,0.7402135231316725
2599,0.8300751879699249,YGL148W,0.8061674008810573,0.7020139745170572,0.6198757763975156
2602,0.8253275109170306,YGL145W,0.8254545454545454,0.7318840579710145,0.6358490566037736
2604,0.5172413793103449,YGL141W,0.4943181818181818,0.3738738738738739,0.32
2605,0.6025917926565875,YGL139W,0.5136986301369864,0.4177215189873418,0.3495575221238938
2607,0.8204527712724434,YGL137W,0.8123138033763655,0.7652091254752852,0.7408506429277942
2609,0.4950473958888061,YGL135W,0.418366075507746,0.29977759930808673,0.2543699017812552
2611,0.5609756097560976,YGL134W,0.5360824742268041,0.3343195266272189,0.2868852459016393
2612,0.4625850340136055,YGL133W,0.536,0.3355704697986577,0.2435897435897436
2613,0.8921389396709324,YGL130W,0.8776470588235294,0.7755610972568578,0.7120211360634082
2615,0.7410147991543341,YGL126W,0.7348586810228802,0.6353846153846154,0.5789090909090909
2618,0.7363184079601991,YGL125W,0.7111111111111111,0.6070853462157809,0.5544027666932695
2624,0.390672704779416,YGL123W,0.3848268982363699,0.2474949121471516,0.21774661656432345
2628,0.5798969072164949,YGL119W,0.5518672199170125,0.4225352112676056,0.3756613756613757
2630,0.5386666666666666,YGL117W,0.5863192182410424,0.4776119402985074,0.4532751091703057
2631,0.7539682539682541,YGL116W,0.7526881720430108,0.7333333333333333,0.6777251184834123
2632,0.5777063236870311,YGL115W,0.5301837270341208,0.4171066525871172,0.332
2633,0.6187050359712231,YGL114W,0.5,0.3755274261603376,0.3344709897610921
2634,0.7416666666666667,YGL114W,0.7616279069767442,0.7485875706214692,0.7537826685006878
2635,0.5433070866141733,YGL113W,0.6296296296296297,0.53125,0.4603174603174603
2636,0.8806179775280899,YGL111W,0.8969258589511754,0.8020679468242246,0.7982120051085568
2639,0.649812734082397,YGL106W,0.6749271137026239,0.5192829983704509,0.4614465032875074
2640,0.7974868497954413,YGL105W,0.8038573508005823,0.6738435660218671,0.6235174517112844
2643,0.8728788440163023,YGL103W,0.8229003206658935,0.7601409856773221,0.7490894869350542
2650,0.5865384615384616,YGL101W,0.6342451874366768,0.6082659478885895,0.6122641509433963
2651,0.8779564806054873,YGL100W,0.8553459119496856,0.802510460251046,0.7775862068965518
2652,0.6584867075664622,YGL099W,0.6354916067146283,0.5151515151515151,0.44102564102564096
2653,0.024582104228121928,YGL098W,0.030447193149381543,0.013602015113350126,0.01973094170403588
2654,0.8563218390804598,YGL098W,0.8539325842696629,0.7236421725239617,0.6652046783625731
2657,0.616580310880829,YGL097W,0.6411378555798687,0.5295508274231678,0.4318706697459585
2661,0.7318435754189944,YGL093W,0.6884057971014492,0.5252100840336135,0.5033112582781457
2662,0.4367201426024955,YGL092W,0.5090497737556561,0.3002257336343115,0.2889390519187359
2667,0.5102040816326531,YGL085W,0.6886792452830188,0.4735202492211838,0.4498141263940521
2669,0.8661417322834646,YGL083W,0.8736842105263158,0.7962962962962963,0.7234042553191491
2670,0.7765151515151515,YGL082W,0.8112244897959183,0.6555183946488294,0.678125
2673,0.6129032258064516,YGL080W,0.5854858548585485,0.4686131386861314,0.4405705229793978
2675,0.5884101040118871,YGL079W,0.5956284153005464,0.4808541973490427,0.4780907668231612
2679,0.5757575757575758,YGL073W,0.4776119402985074,0.33613445378151263,0.4230769230769231
2680,0.6329113924050633,YGL073W,0.6312056737588653,0.6169491525423729,0.5075528700906344
2681,0.38613861386138615,YGL071W,0.3896103896103896,0.3333333333333333,0.3114754098360656
2682,0.6918032786885245,YGL071W,0.6666666666666666,0.5258215962441315,0.5034168564920274
2683,0.8077089649198788,YGL068W,0.775887573964497,0.6202370872142252,0.5590339892665475
2684,0.8671328671328671,YGL067W,0.875784190715182,0.8156288156288156,0.7871222076215506
2690,0.7248322147651006,YGL063W,0.7475728155339806,0.5609756097560976,0.4901960784313725
2691,0.4956896551724138,YGL062W,0.504297994269341,0.5042553191489362,0.44987775061124696
2695,0.8181818181818182,YGL060W,0.8450704225352113,0.6906077348066298,0.6703910614525139
2696,0.5465116279069767,YGL059W,0.5316455696202531,0.3782696177062374,0.3091216216216216
2697,0.7779369627507163,YGL058W,0.792,0.6151484135107472,0.5519511048425012
2699,0.552,YGL055W,0.61,0.4945454545454546,0.4192439862542955
2700,0.5354276087602814,YGL055W,0.5729442970822282,0.4117963427751882,0.3684210526315789
2708,0.5189873417721519,YGL053W,0.5080645161290323,0.3989071038251366,0.28662420382165604
2712,0.7817204301075269,YGL050W,0.8173076923076923,0.6831395348837209,0.5996932515337423
2715,0.8652849740932642,YGL047W,0.8323353293413174,0.7134986225895317,0.8087431693989071
2723,0.7601626016260162,YGL043W,0.7491408934707904,0.7164750957854407,0.7180579216354344
2724,0.8208955223880597,YGL041W-A,0.7925696594427245,0.7997097242380261,0.7785123966942149
2729,0.7917888563049853,YGL039W,0.7722419928825622,0.6651162790697674,0.6599190283400811
2732,0.8025477707006371,YGL036W,0.8076923076923077,0.7835365853658537,0.7456647398843931
2738,0.9227008578544414,YGL030W,0.8950496661781469,0.8727636404044894,0.8393223819301848
2739,0.9043010752688172,YGL029W,0.8939393939393939,0.795071335927367,0.7276029055690073
2740,0.8118081180811808,YGL022W,0.7741935483870968,0.6821705426356589,0.6115384615384616
2744,0.6127551020408163,YGL019W,0.6414315209910529,0.4947871416159861,0.4863540937718685
2747,0.7581227436823105,YGL017W,0.7456896551724138,0.6412213740458015,0.5399239543726235
2748,0.6617100371747212,YGL016W,0.6241610738255033,0.480565371024735,0.43
2749,0.8451178451178452,YGL014W,0.8373983739837398,0.7982608695652174,0.7600806451612904
2751,0.6127088468912627,YGL012W,0.6263884214069337,0.4393718042366691,0.3964656165962352
2755,0.852017937219731,YGL010W,0.851063829787234,0.6910377358490566,0.65625
2757,0.6598639455782312,YGL006W,0.6438356164383562,0.4068767908309456,0.415335463258786
2761,0.6617647058823529,YGL002W,0.6560069144338807,0.5096153846153846,0.4370251899240304
2765,0.75,YGR003W,0.7883597883597884,0.643312101910828,0.6433333333333333
2766,0.5074626865671642,YGR004W,0.6428571428571429,0.4,0.3619047619047619
2769,0.5579171094580234,YGR007W,0.5798969072164949,0.45543744889615706,0.3811101905550953
2771,0.7468879668049793,YGR010W,0.6902173913043478,0.6127659574468085,0.6038461538461538
2773,0.6614583333333334,YGR012W,0.6505376344086021,0.5041666666666667,0.4604651162790698
2775,0.6746987951807228,YGR013W,0.6158940397350994,0.6394557823129252,0.5319148936170213
2776,0.7362428842504743,YGR014W,0.777027027027027,0.6308724832214765,0.7003816793893131
2779,0.8636877828054299,YGR017W,0.8687405159332322,0.788722341184868,0.7494071146245059
2785,0.5,YGR021W,0.5491803278688525,0.4194756554307117,0.296551724137931
2788,0.9238476953907816,YGR023W,0.9145496535796768,0.8312958435207825,0.8245798319327731
2789,0.6027397260273972,YGR023W,,,0.4318181818181818
2790,0.7174457429048414,YGR026W,0.7011437095972153,0.6199177706715395,0.5889295889295889
2793,0.6821705426356589,YGR027W-A,0.6631799163179917,0.5142045454545454,0.4491525423728814
2795,0.6712328767123288,YGR028W,0.4642857142857143,0.5106382978723404,0.5857142857142857
2796,0.6600790513833992,YGR028W,0.5519125683060109,0.5075528700906344,0.49185667752443
2798,0.6623134328358209,YGR029W,0.6704288939051919,0.6606896551724138,0.6161919040479761
2801,0.766497461928934,YGR031W,0.7748344370860927,0.6455142231947484,0.59958071278826
2803,0.8943089430894309,YGR032W,0.8839050131926122,0.7656810035842294,0.7074178812268871
2807,0.8210112043693024,YGR034W,0.7917189460476788,0.7393456321912966,0.7128302161414745
2813,0.473170731707317,YGR038W,0.54,0.40828402366863903,0.33170731707317075
2814,0.7677642980935875,YGR038W,0.7611311672683514,0.6105319433306603,0.5795749092794193
2818,0.6166666666666667,YGR040W,0.5370370370370371,0.5147058823529411,0.4565217391304348
2821,0.6342857142857142,YGR041W,0.6693548387096774,0.4224137931034483,0.3888888888888889
2822,0.8555758683729433,YGR041W,0.8309859154929577,0.7368421052631579,0.6808118081180812
2824,0.8994252873563219,YGR042W,0.8758620689655172,0.7242105263157895,0.6302895322939867
2829,0.5787671232876712,YGR046W,0.5930735930735931,0.5583864118895966,0.5515695067264574
2831,0.8846153846153846,YGR048W,0.8879310344827587,0.8198614318706697,0.7902542372881356
2832,0.37105263157894736,YGR049W,0.37770897832817335,0.3667334669338677,0.3057419835943326
2839,0.7168202764976959,YGR054W,0.7315017171401811,0.5625342841470105,0.501890869800108
2840,0.7673130193905817,YGR055W,0.8339529120198265,0.7386736703873933,0.7041800643086816
2841,0.8471074380165289,YGR056W,0.8660714285714286,0.8310940499040307,0.7761194029850746
2842,0.7520661157024794,YGR058W,0.7375,0.49812734082397,0.5309446254071661
2844,0.8290086493679308,YGR060W,0.8254779481355291,0.6732900267481849,0.5866562925500876
2850,0.4591836734693878,YGR070W,0.4698795180722892,0.33652530779753764,0.31868131868131866
2851,0.6509695290858726,YGR072W,0.6860986547085202,0.4661246612466125,0.4520884520884521
2853,0.5225225225225225,YGR074W,0.5071740486587648,0.3688647997591087,0.3017910447761194
2856,0.4717948717948718,YGR080W,0.5150300601202404,0.29291044776119396,0.2267857142857143
2858,0.33483483483483484,YGR082W,0.3154205607476636,0.231722958529286,0.23343974461292896
2860,0.212624584717608,YGR089W,0.19915254237288127,,0.17142857142857146
2863,0.7559055118110236,YGR090W,0.739514348785872,0.634469696969697,0.6389228886168911
2864,0.6975609756097559,YGR091W,0.610062893081761,0.53125,0.6056338028169014
2866,0.7751677852348994,YGR092W,0.7849462365591398,0.5825396825396826,0.5416666666666666
2869,0.7571884984025559,YGR093W,0.7396226415094339,0.6179401993355482,0.5622895622895623
2872,0.6777777777777778,YGR096W,0.6721991701244814,0.5240963855421686,0.5212527964205816
2874,0.6016260162601627,YGR097W,0.7191011235955056,0.5225225225225225,0.3734939759036144
2875,0.8860971524288107,YGR097W,0.8825831702544031,0.7839831401475237,0.7650050864699899
2879,0.7509025270758123,YGR099W,0.7458563535911602,0.6112469437652812,0.6284289276807979
2881,0.9019607843137256,YGR100W,,0.8679867986798679,0.8802816901408451
2883,0.7848837209302325,YGR101W,0.775,0.7111947318908749,0.6359404096834265
2885,0.7729779411764706,YGR103W,0.7540372670807454,0.6874115983026874,0.6452879581151832
2888,0.7419433002180761,YGR105W,0.7245619428220105,0.6466575716234653,0.5937193326790972
2891,0.4,YGR107W,,0.2755905511811024,0.2379032258064516
2896,0.8516295025728988,YGR108W,0.8511777301927195,0.7394094993581515,0.6706746826987308
2901,0.7046979865771812,YGR110W,0.6511627906976745,0.7391304347826086,0.7333333333333333
2902,0.888,YGR111W,0.8867924528301887,0.8174496644295302,0.7897727272727273
2903,0.7151515151515152,YGR112W,0.6466666666666666,0.5180180180180181,0.4930232558139535
2904,0.7414448669201521,YGR113W,0.7464788732394366,0.6245551601423488,0.4786641929499073
2905,0.4305555555555556,YGR116W,0.456140350877193,,
2908,0.6687240037568765,YGR118W,0.6315694959894649,0.4827649097209557,0.40043001945326095
2916,0.6605800214822771,YGR124W,0.6820546163849155,0.6008869179600886,0.543849972421401
2917,0.5472636815920398,YGR125W,0.5436241610738255,0.4096153846153846,0.3556405353728489
2919,0.7575757575757576,YGR126W,0.7297297297297297,0.6401673640167364,0.5565610859728507
2926,0.41935483870967744,YGR131W,0.4776119402985074,0.4060475161987041,0.34606741573033706
2927,0.5887850467289719,YGR131W,0.5684931506849316,0.4793187347931874,0.5101123595505618
2928,0.4312668463611861,YGR133W,0.4311926605504587,0.34612105711849955,0.3016759776536313
2929,0.8407643312101911,YGR134W,0.82,0.6464088397790055,0.6684210526315789
2931,0.7154340836012861,YGR135W,0.7148936170212766,0.591743119266055,0.5525543159130946
2933,0.6636245110821382,YGR136W,0.7050243111831442,0.5570209464701319,0.4810606060606061
2937,0.6,YGR140W,0.5609756097560976,,
2940,0.6884422110552764,YGR140W,0.6794871794871795,0.5145631067961165,0.4517766497461929
2941,0.6590038314176245,YGR141W,0.7076923076923077,0.5170278637770898,0.4810126582278481
2942,0.6847826086956522,YGR142W,0.628099173553719,0.5136363636363637,0.4744186046511628
2943,0.7777777777777778,YGR143W,0.6666666666666666,0.6309523809523809,0.497907949790795
2944,0.616822429906542,YGR143W,0.6527777777777778,0.4826254826254826,0.3890909090909091
2948,0.4983277591973244,YGR145W,0.4939759036144578,0.34795321637426896,0.3471502590673575
2952,0.6185567010309279,YGR149W,0.6386138613861386,0.4830917874396135,0.5069444444444444
2958,0.546875,YGR153W,0.3939393939393939,0.3,
2961,0.7942046126552336,YGR155W,0.7941407271776092,0.6896254099775592,0.6063032367972743
2962,0.8045112781954887,YGR156W,,0.75,0.7323943661971831
2965,0.8536221060492906,YGR157W,0.8518134715025907,0.8346153846153846,0.8008160237388724
2967,0.6137931034482759,YGR161W-C,0.7358490566037735,0.4608695652173913,0.4139784946236559
2968,0.8675,YGR161W-C,0.8320000000000001,0.6874368474233749,0.6340014847809948
2970,0.8908614668218859,YGR162W,0.8766362554541849,0.8076923076923077,0.7536973833902162
2972,0.5343035343035343,YGR163W,0.5,0.3564102564102564,0.2896725440806045
2974,0.6534391534391535,YGR165W,0.6006711409395973,0.5994513031550068,0.5217391304347826
2975,0.8461538461538461,YGR166W,0.8357142857142857,0.7316176470588235,0.6317829457364341
2977,0.635625,YGR167W,0.5894339622641509,0.50130958617077,0.4410625345877144
2981,0.5560538116591929,YGR170W,0.5797101449275363,0.4352331606217617,0.34210526315789475
2983,0.8013029315960912,YGR173W,0.8130081300813008,0.6177523264137438,0.5355731225296443
2990,0.8179905312993162,YGR181W,0.7894438138479001,0.6709876543209876,0.6273885350318471
2992,0.35429769392033544,YGR186W,0.4348958333333333,0.26666666666666666,0.26265060240963856
2996,0.6533333333333333,YGR191W,0.5507246376811594,0.4806201550387597,0.3655172413793104
2997,0.3939393939393939,YGR191W,0.4460756634669678,0.2753959873284055,0.2331831079953263
2998,0.5614035087719298,YGR191W,,0.4794520547945205,0.3661971830985916
3001,0.7903030303030303,YGR195W,0.7874465049928673,0.6188496188496189,0.5601750547045952
3003,0.7898773006134969,YGR198W,0.7605396290050591,0.5896551724137931,0.5676959619952494
3004,0.8298507462686567,YGR199W,0.8668831168831169,0.8260869565217391,0.8135593220338984
3008,0.6260355029585799,YGR203W,0.6318510858324715,0.4711155378486056,0.4291986827661911
3009,0.7910874897792314,YGR204W,0.7924819773429455,0.6800847457627118,0.6091658084449022
3012,0.8866666666666667,YGR205W,0.9130434782608696,0.8408239700374532,0.8076923076923077
3014,0.692429022082019,YGR206W,0.6919148936170213,0.5122324159021406,0.4195501730103806
3015,0.8765690376569037,YGR208W,0.8438914027149321,0.7881136950904393,0.7368421052631579
3016,0.6820551005212211,YGR211W,0.6901140684410646,0.5742904841402338,0.535277516462841
3022,0.6340159332727371,YGR214W,0.6469406064956038,0.5123553331248045,0.4653200115841297
3025,0.5835436648157496,YGR215W,0.609375,0.4942663922375772,0.4720797720797721
3027,0.7129629629629629,YGR217W,0.6375,0.4571428571428571,0.5714285714285714
3029,0.7513966480446927,YGR218W,0.7222222222222222,0.6715447154471544,0.7045454545454546
3033,0.4653739612188366,YGR222W,0.5,0.4690402476780186,0.3588342440801457
3036,0.9230355220667384,YGR227W,0.925,0.8639014906027219,0.831353919239905
3038,0.6489675516224189,YGR230W,0.6261980830670927,0.4656084656084656,0.4352574102964119
3039,0.9518072289156626,YGR232W,0.9243876464323748,0.8204747774480712,0.7912178956089478
3041,0.9508233199821984,YGR234W,0.9498683135046772,0.9114076279922116,0.8848344707010319
3057,0.5619469026548672,YGR247W,0.5432692307692307,0.49905482041587895,0.4358974358974359
3061,0.3165829145728643,YGR249W,0.2569832402234637,,
3064,0.483005366726297,YGR251W,0.4851063829787234,0.4011220196353436,0.2739018087855297
3067,0.6605166051660517,YGR252W,0.7257142857142858,0.5042735042735043,0.39565217391304347
3071,0.7472236911686938,YGR254W,0.7171551852402916,0.5455825413586766,0.5108937305469098
3079,0.8525402726146221,YGR260W,0.8375634517766497,0.7669902912621359,0.6907216494845361
3080,0.6787057938299473,YGR260W,0.6496969696969697,0.6463414634146342,0.5859872611464968
3082,0.6448598130841121,YGR266W,0.6704545454545454,0.5606694560669456,0.540084388185654
3084,0.8579881656804734,YGR270W,0.8457142857142858,0.7086419753086419,0.6615776081424937
3085,0.6410256410256411,YGR270W,0.6404494382022472,0.5633333333333334,0.4752321981424149
3086,0.8391608391608392,YGR271W,0.8636363636363636,0.7561643835616438,0.7703703703703704
3088,0.7330357142857142,YGR275W,0.7845484221980413,0.6415686274509804,0.6225614927905004
3091,0.5711500974658871,YGR281W,0.6163366336633663,0.4384858044164038,0.4090909090909091
3104,0.9151624548736462,YHL048W,0.9088669950738916,0.8287596048298573,0.7592592592592593
3109,0.8346228239845261,YHL039W,0.8214765100671141,0.7194029850746269,0.6803149606299213
3112,0.6511627906976745,YHL030W,0.6705882352941176,0.559322033898305,0.47402597402597396
3114,0.5652173913043478,YHL028W,0.6,0.5432098765432098,0.5106382978723404
3115,0.4298642533936652,YHL027W,0.4844868735083532,0.2747663551401869,0.2241715399610137
3116,0.7961538461538461,YHL025W,0.7236842105263158,0.6636225266362252,0.7135678391959799
3124,0.8973509933774835,YHL017W,0.9080962800875274,0.8152492668621701,0.8063492063492064
3125,0.612148178807947,YHL015W,0.6136234577461154,0.4913397369131659,0.4382486575795126
3130,0.6265060240963856,YHL004W,0.6103896103896104,0.4204545454545455,0.3555555555555556
3131,0.7937823834196891,YHL004W,0.8263971462544589,0.7560975609756098,0.7408675799086758
3132,0.6567796610169492,YHL002W,0.539906103286385,0.463963963963964,0.4302325581395349
3133,0.8215962441314554,YHL002W,0.8326612903225806,0.6297786720321932,0.6040462427745664
3134,0.6508178400894037,YHL001W,0.6230140186915888,0.506429145459416,0.4601002574176941
3135,0.8066914498141264,YHR001W,0.8461538461538461,0.763265306122449,0.7836734693877551
3137,0.6532562232838823,YHR001W-A,0.6465061655901351,0.4980130344937212,0.474083215796897
3138,0.7652173913043478,YHR002W,0.7157894736842105,0.5,0.5072463768115942
3141,0.26785714285714285,YHR006W,0.2734375,0.23927765237020315,0.2075098814229249
3145,0.8142766724455819,YHR010W,0.7983345788406107,0.6972780808163044,0.6303728850681706
3148,0.7669902912621359,YHR011W,,0.7422680412371134,0.7333333333333333
3150,0.8498817966903073,YHR012W,0.8198924731182796,0.657608695652174,0.5933400605449042
3155,0.7845303867403315,YHR017W,0.7638888888888888,0.6737044145873321,0.6692160611854685
3157,0.5568376068376069,YHR020W,0.5497679216090768,0.4505494505494506,0.4084372003835091
3162,0.75,YHR023W,0.7973568281938326,0.6813186813186813,0.5941644562334217
3163,0.8813602015113349,YHR025W,0.8798543689320388,0.7645107794361525,0.7087076710435384
3166,0.8518918918918919,YHR026W,0.8359073359073359,0.7354330708661417,0.6542207792207793
3170,0.54296875,YHR032W,0.5397225725094578,0.3940634595701126,0.3424083769633508
3171,0.5192307692307693,YHR033W,,0.3898305084745763,0.3389221556886228
3172,0.631578947368421,YHR035W,0.6702127659574468,0.6611570247933884,0.5391304347826087
3173,0.7222222222222222,YHR036W,0.6666666666666666,0.5815899581589958,0.5274261603375527
3174,0.7762039660056658,YHR037W,0.7409420289855072,0.6788899900891973,0.5824634655532359
3175,0.6801007556675063,YHR038W,0.6313993174061433,0.4853700516351119,0.4529780564263322
3178,0.6102941176470589,YHR040W,0.6007462686567164,0.4773790951638066,0.4507512520868113
3184,0.7990267639902676,YHR042W,0.8192546583850931,0.7164667393675027,0.6743674367436744
3188,0.7684515195369029,YHR045W,0.7943143812709029,0.67008547008547,0.6030405405405406
3192,0.7268292682926829,YHR048W,0.7304964539007093,0.5645933014354066,0.4545454545454545
3193,0.3654992548435171,YHR049W,0.3715083798882682,0.24456521739130435,0.215429021254264
3195,0.8098802395209581,YHR050W,0.7772925764192141,0.6696428571428571,0.6320346320346321
3196,0.7391453578170585,YHR051W,0.7131687242798354,0.5899795501022495,0.5309337958947673
3197,0.7278603749191984,YHR052W,0.7075873827791986,0.5725326991676576,0.5078351712130006
3202,0.8175582990397805,YHR059W,0.8401360544217688,0.7526158445440957,0.7300295857988166
3204,0.8317757009345794,YHR060W,0.8435754189944135,0.7296686746987951,0.7065378900445766
3210,0.7641129032258065,YHR066W,0.7331786542923434,0.5934782608695652,0.5683760683760684
3211,0.6946107784431138,YHR067W,0.7607843137254902,0.6434937611408199,0.5849387040280211
3213,0.5487179487179488,YHR068W,0.4957983193277311,0.4071428571428571,0.36774193548387096
3215,0.7849779086892489,YHR070W,0.7920168067226891,0.6504201680672269,0.6159420289855072
3216,0.8577777777777778,YHR071W,0.8057971014492754,0.7313432835820896,0.7197530864197531
3220,0.7754590984974958,YHR072W,0.7368421052631579,0.6850079744816587,0.6514705882352941
3222,0.7004788855028298,YHR072W-A,0.6713552556548185,0.6053526876842822,0.6046090108751943
3223,0.636085626911315,YHR073W,0.6355475763016158,0.5494223363286265,0.5087538619979403
3225,0.3895348837209303,YHR074W,0.4352078239608802,0.2944649446494465,0.2867981790591806
3227,0.7469387755102042,YHR076W,0.6804123711340206,0.5823529411764706,0.6045016077170418
3230,0.5963414634146341,YHR078W,0.5581717451523546,0.5065458207452165,0.4832214765100672
3235,0.8910355486862442,YHR081W,0.8855614973262033,0.8664047151277013,0.8323863636363636
3239,0.9513888888888888,YHR083W,0.9410958904109588,0.8839541547277937,0.8236151603498543
3240,0.8971428571428571,YHR084W,0.8961038961038961,0.7672583826429981,0.7096774193548387
3241,0.8785425101214575,YHR085W,0.8921417565485362,0.8483245149911817,0.7748447204968945
3242,0.5651041666666666,YHR086W,0.5370370370370371,0.5113714679531358,0.465
3244,0.4608294930875576,YHR087W,0.518348623853211,0.3079831932773109,0.2508710801393728
3245,0.7442348008385744,YHR088W,0.7006172839506173,0.5318066157760815,0.4566326530612245
3254,0.8674157303370786,YHR099W,0.8842105263157894,0.8113207547169812,0.7489795918367347
3257,0.74375,YHR102W,0.7586206896551724,0.6041666666666666,0.5357142857142857
3259,0.7361319340329835,YHR103W,0.725925925925926,0.5473887814313346,0.5079681274900398
3260,0.8162973552537527,YHR104W,0.8297872340425532,0.6687436847423375,0.5928853754940712
3261,0.6153846153846154,YHR105W,,0.5072463768115942,0.4477611940298508
3262,0.6585365853658537,YHR106W,0.6707317073170732,0.42857142857142855,0.4
3265,0.6193939393939394,YHR108W,0.6408668730650154,0.5351882160392799,0.4574468085106383
