ID,wt1,Assigned_gene_name,wt2,dhh1_1,dhh1_2
3170,0.54296875,YHR032W,0.5397225725094578,0.2656467315716273,0.15364583333333334
3171,0.5192307692307693,YHR033W,,0.3211267605633803,0.1813953488372093
3172,0.631578947368421,YHR035W,0.6702127659574468,0.485981308411215,0.4318181818181818
3173,0.7222222222222222,YHR036W,0.6666666666666666,0.4395604395604396,0.34051724137931033
3174,0.7762039660056658,YHR037W,0.7409420289855072,0.55,0.4116161616161616
3175,0.6801007556675063,YHR038W,0.6313993174061433,0.3629032258064516,0.2843488649940263
3178,0.6102941176470589,YHR040W,0.6007462686567164,0.4470404984423676,0.3682795698924731
3184,0.7990267639902676,YHR042W,0.8192546583850931,0.6562942008486563,0.5131147540983606
3188,0.7684515195369029,YHR045W,0.7943143812709029,0.5140449438202247,0.3683168316831683
3192,0.7268292682926829,YHR048W,0.7304964539007093,0.5161290322580645,0.3880597014925373
3193,0.3654992548435171,YHR049W,0.3715083798882682,0.17651162790697675,0.10882920835527472
3195,0.8098802395209581,YHR050W,0.7772925764192141,0.6023809523809524,0.4573934837092732
3196,0.7391453578170585,YHR051W,0.7131687242798354,0.5218683651804671,0.4113809351214208
3197,0.7278603749191984,YHR052W,0.7075873827791986,0.4492307692307692,0.3865698729582577
3202,0.8175582990397805,YHR059W,0.8401360544217688,0.6738816738816739,0.4597156398104265
3204,0.8317757009345794,YHR060W,0.8435754189944135,0.7067901234567902,0.6273122959738846
3210,0.7641129032258065,YHR066W,0.7331786542923434,0.6018518518518519,0.5727699530516432
3211,0.6946107784431138,YHR067W,0.7607843137254902,0.5681063122923588,0.4780600461893764
3213,0.5487179487179488,YHR068W,0.4957983193277311,0.2891566265060241,0.2125
3215,0.7849779086892489,YHR070W,0.7920168067226891,0.5404255319148936,0.4642857142857143
3216,0.8577777777777778,YHR071W,0.8057971014492754,0.7018867924528301,0.6064610866372981
3220,0.7754590984974958,YHR072W,0.7368421052631579,0.6173285198555957,0.5461689587426326
3222,0.7004788855028298,YHR072W-A,0.6713552556548185,0.533195020746888,0.5147540983606558
3223,0.636085626911315,YHR073W,0.6355475763016158,0.5321428571428571,0.4330708661417323
3225,0.3895348837209303,YHR074W,0.4352078239608802,0.21948818897637795,0.1385359951603146
3227,0.7469387755102042,YHR076W,0.6804123711340206,0.6015625,0.5634408602150538
3230,0.5963414634146341,YHR078W,0.5581717451523546,0.4649122807017544,0.4275491949910555
3235,0.8910355486862442,YHR081W,0.8855614973262033,0.8203309692671394,0.7556270096463023
3239,0.9513888888888888,YHR083W,0.9410958904109588,0.7650695517774343,0.6588050314465409
3240,0.8971428571428571,YHR084W,0.8961038961038961,0.7072463768115942,0.5168831168831168
3241,0.8785425101214575,YHR085W,0.8921417565485362,0.7788719785138765,0.6704089815557338
3242,0.5651041666666666,YHR086W,0.5370370370370371,0.4617067833698031,0.3800298062593144
3244,0.4608294930875576,YHR087W,0.518348623853211,0.19659211927582526,0.11018093437753174
3245,0.7442348008385744,YHR088W,0.7006172839506173,0.39457567804024496,0.255793991416309
3254,0.8674157303370786,YHR099W,0.8842105263157894,0.6772655007949125,0.5249569707401033
3257,0.74375,YHR102W,0.7586206896551724,0.5294117647058824,0.4736842105263158
3259,0.7361319340329835,YHR103W,0.725925925925926,0.4769001490312966,0.3312101910828025
3260,0.8162973552537527,YHR104W,0.8297872340425532,0.5271782573940847,0.3646713817491806
3261,0.6153846153846154,YHR105W,,,0.3116883116883117
3262,0.6585365853658537,YHR106W,0.6707317073170732,0.4351145038167939,0.30935251798561153
3265,0.6193939393939394,YHR108W,0.6408668730650154,0.3996710526315789,0.3137931034482759
3266,0.7941176470588235,YHR109W,0.7307692307692307,0.6835443037974683,0.6901408450704225
3267,0.6753246753246753,YHR110W,0.7233560090702947,0.3530701754385965,0.2489451476793249
3269,0.6560846560846559,YHR111W,0.7251461988304093,0.5338345864661654,0.3971119133574007
3271,0.7422586520947176,YHR113W,0.7055214723926381,0.4902572096648479,0.32827949901120634
3273,0.5783475783475783,YHR114W,0.5875,0.28982300884955753,0.23908918406072105
3277,0.8481781376518218,YHR117W,0.8376470588235294,0.7475961538461539,0.7467166979362101
3280,0.6086956521739131,YHR119W,0.6359223300970874,0.3935810810810811,0.31666666666666665
3282,0.7297297297297297,YHR120W,0.75,0.4444444444444444,0.3333333333333333
3284,0.9116558741905644,YHR121W,0.9142496847414879,0.7473730297723292,0.6342632955536182
3285,0.651685393258427,YHR122W,0.6578947368421053,0.3820754716981132,0.2868421052631579
3286,0.8780812791472352,YHR123W,0.8849241748438894,0.7983104540654699,0.7180062864840593
3290,0.648910411622276,YHR127W,0.625,0.4080221300138313,0.3245324532453245
3291,0.6526032315978456,YHR128W,0.6557337802250419,0.4703997771277337,0.32464039293649866
3295,0.8295964125560538,YHR132W-A,0.8457711442786071,0.6849434290687555,0.6458814472671286
3296,0.7864321608040201,YHR134W,0.8006430868167203,0.5745614035087719,0.4232209737827715
3299,0.7912371134020618,YHR137W,0.8292682926829268,0.7368821292775666,0.7083993660855784
3302,0.5454545454545454,YHR140W,,,
3304,0.6533333333333333,YHR142W,0.6807131280388979,0.4447539461467038,0.3460514640638864
3307,0.5288461538461539,YHR143W,0.515625,,
3308,0.366852195423624,YHR143W,0.3912418091737254,0.2066501786205001,0.1377325521636345
3314,0.7967787266241487,YHR143W-A,0.7988684582743989,0.5946561408835586,0.5273473108477666
3315,0.6284584980237155,YHR146W,0.6359223300970874,0.5152354570637119,0.3759590792838873
3316,0.8111413043478259,YHR148W,0.7779720279720279,0.5446265938069217,0.41762452107279696
3317,0.7559055118110236,YHR150W,0.77,0.5666666666666667,0.4724409448818898
3319,0.9303405572755418,YHR152W,0.9011764705882352,0.7141133896260555,0.5602605863192183
3321,0.5641025641025641,YHR154W,0.5687203791469194,0.3084832904884319,0.1958041958041958
3323,0.8516129032258064,YHR155W,0.8105726872246696,0.5970149253731343,0.4969879518072289
3328,0.7647058823529411,YHR159W,0.74,0.5985915492957746,0.5357142857142857
3329,0.5796178343949044,YHR162W,0.6292134831460674,,
3330,0.6506479481641468,YHR162W,0.6359902646790386,0.34922253377517204,0.1993994813702744
3331,0.6746987951807228,YHR162W,0.6376811594202898,0.46043165467625896,0.2712765957446808
3332,0.8770550393137956,YHR163W,0.8665873959571938,0.5984823490597163,0.44485294117647056
3335,0.6572769953051644,YHR167W,0.6956521739130435,0.4646739130434783,0.39732142857142855
3336,0.5714285714285714,YHR168W,,0.3,0.17355371900826447
3338,0.689908256880734,YHR169W,0.6705202312138728,0.4618249534450652,0.3470790378006873
3339,0.483104540654699,YHR170W,0.4450511945392491,0.21628498727735368,0.11542814032440588
3341,0.8163265306122449,YHR172W,0.8148148148148148,0.5055555555555555,0.3431085043988269
3343,0.855302078298695,YHR174W,0.8543439517509177,0.554246440844379,0.35612403753103045
3356,0.7667860340196956,YHR179W,0.7706971677559913,0.5134228187919463,0.3650659926986801
3362,0.6056770233985423,YHR181W,0.6430810568741603,0.5052539404553416,0.4316546762589928
3366,0.7128060263653484,YHR183W,0.7195902688860435,0.4713919726729291,0.29362101313320826
3369,0.8592964824120602,YHR187W,0.8653846153846154,0.8951310861423221,0.8553259141494436
3370,0.711340206185567,YHR189W,0.7530864197530864,0.44666666666666666,0.3605442176870749
3372,0.8521809369951535,YHR190W,0.8580830933772109,0.7670974299404676,0.6668121000581734
3373,0.7350427350427351,YHR192W,0.7121212121212122,0.5271739130434783,0.3904235727440147
3374,0.7441860465116279,YHR194W,0.580952380952381,0.44642857142857145,0.4307692307692308
3375,0.744927536231884,YHR195W,0.6938775510204082,0.5038167938931297,0.40224358974358976
3376,0.4363270777479893,YHR196W,0.4682612695492181,0.2493112947658402,0.17541766109785206
3377,0.8946360153256705,YHR197W,0.9006479481641468,0.7931034482758621,0.7339055793991416
3379,0.551781275890638,YHR200W,0.5675675675675675,0.3548181238034461,0.27797081306462823
