ID,cap,uncap,wt1,Assigned_gene_name
10425,1137,422,0.7293136626042335,YJL101C
10431,548,40,0.9319727891156464,YJL094C
10432,258,203,0.559652928416486,YJL093C
10433,469,226,0.6748201438848921,YJL091C
10434,102,54,0.6538461538461539,YJL090C
10437,139,55,0.7164948453608248,YJL087C
10439,10,1,0.9090909090909092,YJL084C
10440,107,22,0.8294573643410853,YJL084C
10443,526,271,0.6599749058971142,YJL081C
10444,6,8,0.42857142857142855,YJL080C
10445,2290,1305,0.6369958275382476,YJL080C
10446,47,30,0.6103896103896104,YJL079C
10447,294,152,0.6591928251121076,YJL079C
10451,1725,476,0.7837346660608814,YJL078C
10454,276,35,0.8874598070739549,YJL074C
10456,467,64,0.8794726930320149,YJL072C
10459,54,42,0.5625,YJL070C
10460,459,215,0.6810089020771514,YJL069C
10462,389,180,0.6836555360281195,YJL068C
10463,232,119,0.6609686609686609,YJL066C
10464,454,285,0.6143437077131259,YJL065C
10465,16,15,0.5161290322580645,YJL065C
10466,589,327,0.6430131004366813,YJL063C
10467,21,20,0.5121951219512195,YJL063C
10471,75,50,0.6,YJL058C
10473,81,38,0.6806722689075629,YJL057C
10474,175,110,0.6140350877192983,YJL056C
10481,1077,273,0.7977777777777778,YJL048C
10482,559,98,0.8508371385083714,YJL047C-A
10483,62,6,0.9117647058823528,YJL047C
10487,141,65,0.6844660194174758,YJL044C
10492,515,90,0.8512396694214877,YJL039C
10494,9,0,1.0,YJL038C
10497,210,68,0.7553956834532374,YJL035C
10498,153,147,0.51,YJL031C
10499,71,51,0.5819672131147541,YJL029C
10500,8,4,0.6666666666666666,YJL027C
10501,163,177,0.4794117647058824,YJL024C
10504,40,16,0.7142857142857143,YJL023C
10505,25,2,0.925925925925926,YJL023C
10507,246,272,0.4749034749034749,YJL020C
10508,24,2,0.9230769230769232,YJL020C
10512,207,7,0.9672897196261684,YJL013C
10514,2564,423,0.8583863408101774,YJL012C
10515,330,167,0.6639839034205232,YJL011C
10517,467,305,0.6049222797927462,YJL010C
10518,1208,600,0.668141592920354,YJL008C
10519,86,54,0.6142857142857143,YJL006C
10522,796,430,0.6492659053833605,YJL004C
10523,14,1,0.9333333333333332,YJL004C
10524,8,0,1.0,YJL004C
10525,4,2,0.6666666666666666,YJL004C
10526,3165,2804,0.5302395711174401,YJL002C
10527,13,12,0.52,YJL002C
10530,317,174,0.6456211812627292,YJR003C
10533,1,0,1.0,YJR004C
10535,6,0,1.0,YJR004C
10536,205,65,0.7592592592592593,YJR004C
10542,10613,17270,0.3806261879998565,YJR009C
10544,548,320,0.631336405529954,YJR010C-A
10545,93,68,0.577639751552795,YJR011C
10550,8015,3148,0.717996954223775,YJR016C
10552,250,190,0.5681818181818182,YJR017C
10553,28,4,0.875,YJR017C
10555,283,31,0.9012738853503184,YJR019C
10556,132,27,0.8301886792452831,YJR021C
10557,0,8,0.0,YJR023C
10559,1649,1230,0.5727683223341438,YJR024C
10560,1230,647,0.6553010122535962,YJR025C
10561,340,345,0.4963503649635037,YJR025C
10562,26,24,0.52,YJR025C
10563,40,28,0.5882352941176471,YJR025C
10565,33,22,0.6,YJR030C
10566,150,32,0.8241758241758241,YJR031C
10567,214,41,0.8392156862745098,YJR033C
10568,8,0,1.0,YJR036C
10569,3,4,0.42857142857142855,YJR036C
10570,140,361,0.27944111776447106,YJR041C
10571,243,89,0.7319277108433735,YJR043C
10572,32,16,0.6666666666666666,YJR043C
10573,1319,619,0.6805985552115583,YJR044C
10575,9680,628,0.9390764454792394,YJR045C
10576,81,17,0.8265306122448979,YJR047C
10577,3,3,0.5,YJR047C
10578,248,21,0.9219330855018588,YJR049C
10584,213,131,0.6191860465116279,YJR056C
10587,1479,761,0.6602678571428572,YJR058C
10588,80,106,0.4301075268817205,YJR058C
10590,284,67,0.8091168091168092,YJR062C
10591,998,549,0.6451195862960569,YJR065C
10592,346,123,0.7377398720682303,YJR067C
10594,1161,263,0.8153089887640449,YJR069C
10595,2234,445,0.8338932437476669,YJR070C
10597,364,54,0.8708133971291866,YJR072C
10599,1737,601,0.7429426860564585,YJR073C
10600,12,2,0.8571428571428571,YJR073C
10601,506,312,0.6185819070904646,YJR076C
10605,10994,1415,0.8859698605850592,YJR077C
10606,174,57,0.7532467532467533,YJR080C
10608,667,343,0.6603960396039604,YJR082C
10609,113,12,0.904,YJR083C
10610,5114,1723,0.7479888840134562,YJR085C
10611,19,7,0.7307692307692307,YJR085C
10613,612,591,0.5087281795511222,YJR088C
10614,151,46,0.766497461928934,YJR090C
10615,193,535,0.2651098901098901,YJR091C
10617,131,126,0.5097276264591439,YJR093C
10618,28,22,0.56,YJR094C
10619,6,3,0.6666666666666666,YJR094C
10625,31,75,0.29245283018867924,YJR098C
10627,154,46,0.77,YJR100C
10629,138,118,0.5390625,YJR102C
10630,21,12,0.6363636363636364,YJR102C
10633,9462,3006,0.7589027911453321,YJR104C
10634,151,71,0.6801801801801802,YJR104C
10635,3,7,0.3,YJR104C
10637,369,282,0.5668202764976958,YJR109C
10638,6,5,0.5454545454545454,YJR109C
10641,208,45,0.8221343873517787,YJR111C
10642,459,183,0.7149532710280374,YJR113C
10646,1611,188,0.8954974986103391,YJR118C
10647,46,15,0.7540983606557377,YJR119C
10650,338,29,0.9209809264305178,YJR124C
10651,15,0,1.0,YJR124C
10653,621,270,0.696969696969697,YJR125C
10654,519,391,0.5703296703296703,YJR126C
10657,13,8,0.6190476190476191,YJR127C
10658,137,60,0.6954314720812182,YJR129C
10659,218,102,0.68125,YJR130C
10664,220,20,0.9166666666666666,YJR134C
10665,101,90,0.5287958115183246,YJR135C
10666,125,15,0.8928571428571429,YJR136C
10668,978,246,0.7990196078431373,YJR137C
10669,147,43,0.7736842105263158,YJR137C
10672,6457,5124,0.5575511613850272,YJR139C
10673,46,48,0.4893617021276596,YJR140C
10675,1671,395,0.808809293320426,YJR143C
10677,13061,1457,0.8996418239426919,YJR145C
10678,15,35,0.3,YJR145C
10682,7,0,1.0,YJR150C
10698,90,38,0.703125,YKL222C
10701,8,0,1.0,YKL220C
10702,21,11,0.65625,YKL220C
10708,73,43,0.6293103448275862,YKL218C
10709,17,9,0.6538461538461539,YKL218C
10714,384,59,0.8668171557562077,YKL215C
10717,611,366,0.6253838280450358,YKL214C
10718,598,269,0.6897347174163783,YKL213C
10719,696,330,0.6783625730994152,YKL211C
10723,423,679,0.3838475499092559,YKL209C
10724,200,138,0.591715976331361,YKL206C
10725,118,97,0.5488372093023256,YKL203C
10727,9,9,0.5,YKL201C
10729,60,50,0.5454545454545454,YKL198C
10730,158,53,0.7488151658767772,YKL198C
10731,103,26,0.7984496124031008,YKL197C
10732,13,9,0.5909090909090909,YKL197C
10733,2158,1367,0.6121985815602837,YKL196C
10734,24,12,0.6666666666666666,YKL196C
10735,181,50,0.7835497835497836,YKL194C
10736,233,109,0.6812865497076024,YKL193C
10737,13,50,0.20634920634920634,YKL193C
10738,3412,1791,0.6557755141264655,YKL192C
10744,1,1,0.5,YKL187C
10746,108,26,0.8059701492537313,YKL186C
10747,42,27,0.6086956521739131,YKL186C
10748,12,2,0.8571428571428571,YKL186C
10750,3,1,0.75,YKL183C-A
10753,140,88,0.6140350877192983,YKL179C
10757,0,3,0.0,YKL176C
10758,740,915,0.4471299093655589,YKL176C
10759,45,6,0.8823529411764706,YKL176C
10760,417,146,0.7406749555950266,YKL174C
10763,83,48,0.6335877862595419,YKL168C
10764,633,277,0.6956043956043956,YKL167C
10766,15,3,0.8333333333333334,YKL166C
10767,178,182,0.4944444444444445,YKL166C
10768,0,2,0.0,YKL165C-A
10772,643,189,0.7728365384615384,YKL165C
10774,4666,1947,0.7055799183426584,YKL164C
10775,146,55,0.7263681592039801,YKL164C
10776,27,7,0.7941176470588235,YKL164C
10778,26,15,0.6341463414634146,YKL162C-A
10779,12,17,0.4137931034482759,YKL162C
10781,78,67,0.5379310344827586,YKL161C
10782,33,36,0.4782608695652174,YKL161C
10784,125,32,0.7961783439490446,YKL159C
10786,90,101,0.4712041884816754,YKL155C
10790,20244,1340,0.9379169755374352,YKL152C
10791,7,8,0.4666666666666667,YKL152C
10792,30,15,0.6666666666666666,YKL152C
10793,125,69,0.6443298969072165,YKL151C
10794,30,10,0.75,YKL151C
10797,238,88,0.7300613496932515,YKL149C
10799,393,138,0.7401129943502824,YKL148C
10800,42,62,0.40384615384615385,YKL148C
10801,119,19,0.8623188405797102,YKL148C
10803,453,195,0.6990740740740741,YKL144C
10806,349,217,0.6166077738515902,YKL138C-A
10807,1248,357,0.7775700934579439,YKL138C
10808,6,14,0.3,YKL138C
10809,131,29,0.81875,YKL135C
10811,110,50,0.6875,YKL134C
10812,38,11,0.7755102040816326,YKL133C
10813,96,40,0.7058823529411765,YKL132C
10814,736,96,0.8846153846153846,YKL130C
10815,95,28,0.7723577235772358,YKL129C
10816,2,4,0.3333333333333333,YKL129C
10818,944,422,0.6910688140556369,YKL128C
10822,1277,579,0.6880387931034483,YKL122C
10825,857,180,0.8264223722275795,YKL119C
10826,246,95,0.7214076246334311,YKL116C
10827,248,18,0.9323308270676692,YKL116C
10828,18,1,0.9473684210526316,YKL115C
10829,198,125,0.6130030959752322,YKL114C
10831,541,215,0.7156084656084656,YKL113C
10832,2,0,1.0,YKL111C
10833,643,259,0.7128603104212861,YKL110C
10834,35,3,0.9210526315789472,YKL110C
10835,19,9,0.6785714285714286,YKL110C
10839,14,8,0.6363636363636364,YKL106C-A
10840,45,67,0.4017857142857143,YKL105C
10843,1634,329,0.8323993886907795,YKL104C
10844,48,4,0.9230769230769232,YKL104C
10845,544,119,0.8205128205128205,YKL103C
10846,3,6,0.3333333333333333,YKL103C
10848,1193,112,0.914176245210728,YKL100C
10849,321,419,0.4337837837837838,YKL099C
10850,22,3,0.88,YKL096C-B
10854,51,69,0.425,YKL092C
10855,121,90,0.5734597156398105,YKL091C
10860,615,324,0.6549520766773163,YKL087C
10861,543,143,0.7915451895043731,YKL082C
10863,2,5,0.2857142857142857,YKL076C
10864,40,13,0.7547169811320755,YKL075C
10865,355,58,0.8595641646489104,YKL074C
10875,1603,997,0.6165384615384616,YKL065C
10876,14,11,0.56,YKL065C
10877,7,10,0.4117647058823529,YKL063C
10878,548,509,0.5184484389782403,YKL063C
10879,7,0,1.0,YKL063C
10881,46739,14480,0.7634721246671785,YKL060C
10883,128,66,0.6597938144329897,YKL059C
10884,1232,211,0.8537768537768538,YKL057C
10886,60173,13324,0.8187136889941086,YKL056C
10887,5,2,0.7142857142857143,YKL056C
10889,147,67,0.6869158878504673,YKL055C
10893,271,302,0.4729493891797557,YKL054C
10894,992,260,0.792332268370607,YKL053C-A
10895,254,58,0.8141025641025641,YKL052C
10896,19,12,0.6129032258064516,YKL052C
10897,1,2,0.3333333333333333,YKL052C
10898,21,0,1.0,YKL052C
10902,253,176,0.5897435897435898,YKL049C
10903,91,46,0.6642335766423357,YKL048C
10906,2,0,1.0,YKL046C
10907,379,270,0.5839753466872111,YKL046C
10908,11,5,0.6875,YKL046C
10911,923,475,0.6602288984263234,YKL040C
10912,47,12,0.7966101694915254,YKL040C
10916,2,12,0.14285714285714285,YKL032C
10917,157,164,0.4890965732087227,YKL032C
10920,2430,824,0.7467732022126613,YKL029C
10921,8,9,0.4705882352941176,YKL029C
10922,9,0,1.0,YKL029C
10927,88,24,0.7857142857142857,YKL026C
10929,301,50,0.8575498575498576,YKL025C
10931,1176,738,0.6144200626959248,YKL024C
10934,305,56,0.8448753462603878,YKL020C
10935,6,2,0.75,YKL020C
10936,456,240,0.6551724137931034,YKL018C-A
10937,16,1,0.9411764705882352,YKL018C-A
10938,165,42,0.7971014492753623,YKL017C
10939,2809,545,0.8375074537865236,YKL016C
10940,366,235,0.6089850249584027,YKL014C
10941,3121,2742,0.532321337199386,YKL013C
10946,137,52,0.7248677248677249,YKL011C
10948,225,183,0.5514705882352942,YKL010C
10951,837,686,0.5495732107682206,YKL008C
10952,312,94,0.7684729064039408,YKL006C-A
10955,280,88,0.7608695652173914,YKL005C
10956,2,0,1.0,YKL005C
10957,4,2,0.6666666666666666,YKL005C
10959,755,469,0.6168300653594772,YKL003C
10960,533,437,0.5494845360824743,YKL001C
10961,1193,753,0.6130524152106885,YKR001C
10963,92,48,0.6571428571428571,YKR004C
10966,1275,466,0.7323377369327972,YKR006C
10967,30,13,0.6976744186046512,YKR006C
10972,46,37,0.5542168674698795,YKR010C
10973,212,21,0.9098712446351932,YKR011C
10974,34,35,0.4927536231884058,YKR011C
10975,21,5,0.8076923076923077,YKR012C
10976,19,3,0.8636363636363636,YKR012C
10977,1290,231,0.8481262327416174,YKR014C
10979,19,19,0.5,YKR015C
10981,5,39,0.11363636363636365,YKR017C
10983,705,180,0.7966101694915254,YKR018C
10984,46,21,0.6865671641791045,YKR019C
10985,251,135,0.6502590673575129,YKR022C
10987,283,27,0.9129032258064516,YKR024C
10989,539,343,0.6111111111111112,YKR026C
10990,4,3,0.5714285714285714,YKR026C
10992,80,20,0.8,YKR029C
10993,1,0,1.0,YKR029C
10994,62,60,0.5081967213114754,YKR031C
10995,2,1,0.6666666666666666,YKR033C
10996,150,41,0.7853403141361257,YKR036C
10997,46,50,0.4791666666666667,YKR037C
10999,1160,78,0.936995153473344,YKR038C
11000,228,54,0.8085106382978723,YKR038C
11001,93,54,0.6326530612244898,YKR038C
11007,2955,2270,0.5655502392344498,YKR043C
11008,218,59,0.7870036101083032,YKR045C
11012,4417,973,0.8194805194805195,YKR046C
11014,1046,609,0.63202416918429,YKR048C
11015,3,2,0.6,YKR048C
11016,559,181,0.7554054054054054,YKR049C
11018,94,19,0.831858407079646,YKR052C
11019,168,31,0.8442211055276382,YKR052C
11020,9,5,0.6428571428571429,YKR052C
11021,21,19,0.525,YKR052C
11023,140,47,0.7486631016042781,YKR054C
11028,243,24,0.9101123595505618,YKR063C
11030,1684,445,0.7909816815406294,YKR065C
11033,1051,174,0.8579591836734693,YKR066C
11035,68,18,0.7906976744186046,YKR068C
11036,1868,682,0.7325490196078431,YKR071C
11037,39,15,0.7222222222222222,YKR072C
11038,150,68,0.6880733944954128,YKR072C
11039,1,3,0.25,YKR073C
11041,57,4,0.9344262295081968,YKR075C
11042,8,10,0.4444444444444444,YKR075C
11043,3,1,0.75,YKR075C
11046,44,194,0.18487394957983194,YKR079C
11047,1193,75,0.9408517350157728,YKR081C
11048,257,148,0.6345679012345679,YKR083C
11049,276,104,0.7263157894736842,YKR084C
11050,707,478,0.5966244725738397,YKR085C
11053,343,119,0.7424242424242424,YKR087C
11054,379,163,0.6992619926199262,YKR088C
11055,6,5,0.5454545454545454,YKR088C
11056,201,66,0.7528089887640449,YKR089C
11060,202,87,0.6989619377162629,YKR092C
11061,17,11,0.6071428571428571,YKR092C
11064,2443,6170,0.2836410077789388,YKR094C
11069,104,65,0.6153846153846154,YKR098C
11070,669,252,0.7263843648208469,YKR100C
11073,12,4,0.75,YLL066C
11074,52,15,0.7761194029850746,YLL063C
11075,4,1,0.8,YLL063C
11076,165,72,0.6962025316455697,YLL062C
11079,176,76,0.6984126984126984,YLL060C
11080,7,0,1.0,YLL060C
11082,8,2,0.8,YLL059C
11086,2,0,1.0,YLL057C
11088,1,0,1.0,YLL056C
11089,1,0,1.0,YLL056C
11090,12,2,0.8571428571428571,YLL056C
11091,3,2,0.6,YLL056C
11096,191,89,0.6821428571428572,YLL054C
11097,156,77,0.6695278969957081,YLL052C
11099,275,130,0.6790123456790124,YLL051C
11100,4739,412,0.9200155309648612,YLL050C
11101,5,12,0.29411764705882354,YLL048C
11102,1361,709,0.657487922705314,YLL048C
11109,65838,2821,0.9589128883321923,YLL045C
11110,0,4,0.0,YLL045C
11111,43,24,0.6417910447761194,YLL042C
11112,2361,393,0.8572984749455338,YLL041C
11113,135,14,0.906040268456376,YLL040C
11116,0,3,0.0,YLL039C
11117,1355,706,0.6574478408539544,YLL039C
11118,145,71,0.6712962962962963,YLL038C
11119,103,183,0.36013986013986016,YLL036C
11120,485,238,0.6708160442600276,YLL034C
11121,110,74,0.5978260869565217,YLL032C
11122,1315,404,0.7649796393251891,YLL031C
11131,17865,5884,0.7522421996715651,YLL024C
11134,343,245,0.5833333333333334,YLL023C
11135,277,40,0.8738170347003155,YLL022C
11136,6,3,0.6666666666666666,YLL022C
11137,15,5,0.75,YLL019C
11138,102,48,0.68,YLL019C
11139,14,12,0.5384615384615384,YLL019C
11140,576,74,0.8861538461538462,YLL018C-A
11141,3219,963,0.7697274031563845,YLL018C
11146,343,167,0.6725490196078432,YLL013C
11149,298,77,0.7946666666666666,YLL010C
11150,989,118,0.8934056007226739,YLL009C
11151,215,23,0.9033613445378152,YLL007C
11154,385,121,0.7608695652173914,YLR001C
11155,355,125,0.7395833333333334,YLR002C
11156,844,458,0.6482334869431644,YLR003C
11158,10,3,0.7692307692307693,YLR004C
11159,1,2,0.3333333333333333,YLR004C
11160,477,98,0.8295652173913044,YLR006C
11161,1374,542,0.7171189979123174,YLR008C
11162,70,84,0.4545454545454545,YLR010C
11163,109,33,0.7676056338028169,YLR010C
11165,294,24,0.9245283018867924,YLR014C
11166,328,77,0.8098765432098766,YLR016C
11168,715,140,0.8362573099415205,YLR018C
11169,262,384,0.4055727554179567,YLR020C
11171,559,263,0.6800486618004866,YLR022C
11172,6,5,0.5454545454545454,YLR022C
11173,540,208,0.7219251336898396,YLR023C
11175,29,13,0.6904761904761905,YLR024C
11176,24,23,0.5106382978723404,YLR024C
11177,215,55,0.7962962962962963,YLR026C
11180,5136,1535,0.7698995652825663,YLR027C
11181,673,195,0.7753456221198156,YLR028C
11182,11,0,1.0,YLR028C
11184,10804,26579,0.2890083727897708,YLR029C
11187,345,76,0.8194774346793349,YLR034C
11190,43,34,0.5584415584415584,YLR035C
11191,456,129,0.7794871794871795,YLR036C
11192,9,0,1.0,YLR037C
11194,1419,564,0.7155824508320726,YLR038C
11198,387,382,0.5032509752925878,YLR040C
11200,281,141,0.6658767772511849,YLR042C
11201,60,10,0.8571428571428571,YLR042C
11202,7484,2059,0.7842397568898669,YLR043C
11209,19323,6777,0.7403448275862069,YLR044C
11210,4,0,1.0,YLR044C
11211,145,84,0.6331877729257642,YLR045C
11212,50,16,0.7575757575757576,YLR046C
11213,148,58,0.7184466019417476,YLR047C
11214,88,49,0.6423357664233577,YLR049C
11215,61,54,0.5304347826086957,YLR049C
11216,2053,245,0.8933855526544822,YLR050C
11217,2284,184,0.9254457050243112,YLR051C
11218,0,1,0.0,YLR053C
11221,99,37,0.7279411764705882,YLR055C
11224,1480,494,0.7497467071935157,YLR058C
11225,728,326,0.6907020872865275,YLR059C
11226,16,4,0.8,YLR059C
11227,0,2,0.0,YLR062C
11229,910,300,0.7520661157024794,YLR065C
11230,190,90,0.6785714285714286,YLR067C
11231,392,102,0.7935222672064778,YLR069C
11234,129,256,0.3350649350649351,YLR071C
11236,37,50,0.4252873563218391,YLR073C
11237,2069,1125,0.647777082028804,YLR073C
11238,1621,193,0.8936052921719956,YLR074C
11239,8,0,1.0,YLR076C
11241,243,77,0.759375,YLR078C
11244,132,10,0.9295774647887324,YLR082C
11246,1151,1014,0.5316397228637414,YLR083C
11247,776,131,0.8555678059536935,YLR084C
11248,263,51,0.8375796178343949,YLR085C
11250,153,107,0.5884615384615385,YLR087C
11253,6,3,0.6666666666666666,YLR089C
11254,867,399,0.6848341232227488,YLR089C
11255,3,4,0.42857142857142855,YLR089C
11260,481,167,0.7422839506172839,YLR093C
11262,203,48,0.8087649402390438,YLR094C
11263,180,28,0.8653846153846154,YLR095C
11264,161,39,0.805,YLR097C
11265,79,29,0.7314814814814815,YLR098C
11266,43,13,0.7678571428571429,YLR098C
11268,477,45,0.913793103448276,YLR099C
11269,4,6,0.4,YLR101C
11271,157,62,0.7168949771689498,YLR102C
11272,87,9,0.90625,YLR103C
11275,198,151,0.5673352435530086,YLR105C
11276,211,156,0.5749318801089919,YLR105C
11278,626,252,0.7129840546697038,YLR106C
11280,187,17,0.9166666666666666,YLR108C
11281,24,1,0.96,YLR108C
11282,41790,225859,0.15613732911387676,YLR110C
11283,66,24,0.7333333333333333,YLR110C
11284,22,123,0.15172413793103448,YLR110C
11285,8,2,0.8,YLR110C
11287,274,58,0.8253012048192772,YLR114C
11289,151,24,0.8628571428571429,YLR117C
11290,883,172,0.8369668246445497,YLR118C
11291,3,2,0.6,YLR118C
11295,1296,896,0.5912408759124088,YLR120C
11296,397,74,0.8428874734607219,YLR120C
11298,642,279,0.6970684039087948,YLR121C
11299,72,58,0.5538461538461539,YLR123C
11300,156,95,0.6215139442231076,YLR126C
11303,102,48,0.68,YLR127C
11306,1211,474,0.7186943620178041,YLR130C
11307,50,11,0.819672131147541,YLR131C
11308,112,55,0.6706586826347305,YLR132C
11312,38,63,0.3762376237623761,YLR136C
11315,195,15,0.9285714285714286,YLR139C
11316,187,113,0.6233333333333333,YLR139C
11319,336,197,0.6303939962476548,YLR144C
11321,595,144,0.8051420838971584,YLR146C
11322,4,1,0.8,YLR146C
11323,1031,693,0.5980278422273781,YLR147C
11325,16,10,0.6153846153846154,YLR149C
11327,64,12,0.8421052631578947,YLR151C
11330,115,63,0.6460674157303371,YLR152C
11331,8,1,0.8888888888888888,YLR152C
11334,3179,1607,0.6642290012536565,YLR153C
11335,381,144,0.7257142857142858,YLR154C
11351,687,250,0.7331910352187834,YLR163C
11352,5,0,1.0,YLR163C
11353,3,0,1.0,YLR163C
11355,44,73,0.3760683760683761,YLR165C
11356,258,81,0.7610619469026548,YLR166C
11357,60,20,0.75,YLR166C
11358,9,4,0.6923076923076923,YLR166C
11359,579,239,0.7078239608801956,YLR168C
11361,667,187,0.7810304449648712,YLR170C
11362,2042,1620,0.5576187875477879,YLR172C
11363,8,0,1.0,YLR172C
11366,9,0,1.0,YLR176C
11367,199,157,0.5589887640449438,YLR178C
11369,2462,3320,0.42580421999308204,YLR179C
11370,334,34,0.9076086956521741,YLR181C
11371,206,45,0.8207171314741036,YLR183C
11374,101,58,0.6352201257861635,YLR189C
11379,923,330,0.7366320830007981,YLR192C
11380,219,334,0.3960216998191682,YLR193C
11381,26,6,0.8125,YLR193C
11385,1044,298,0.7779433681073026,YLR194C
11386,102,61,0.6257668711656442,YLR194C
11388,651,111,0.8543307086614174,YLR195C
11389,466,202,0.6976047904191617,YLR199C
11391,280,118,0.7035175879396985,YLR201C
11393,1802,452,0.7994676131322094,YLR203C
11394,209,72,0.7437722419928826,YLR205C
11395,20,10,0.6666666666666666,YLR205C
11398,314,565,0.3572241183162685,YLR209C
11401,48,25,0.6575342465753424,YLR211C
11403,186,121,0.6058631921824105,YLR212C
11404,15,15,0.5,YLR212C
11405,26,29,0.4727272727272727,YLR213C
11407,309,41,0.8828571428571429,YLR215C
11409,3079,846,0.7844585987261147,YLR216C
11410,6,6,0.5,YLR216C
11412,769,338,0.6946702800361337,YLR221C
11413,688,88,0.8865979381443299,YLR222C
11415,0,1,0.0,YLR223C
11416,283,47,0.8575757575757575,YLR223C
11418,404,97,0.8063872255489022,YLR225C
11420,12,17,0.4137931034482759,YLR227C
11421,20,47,0.29850746268656714,YLR227C
11424,1,1,0.5,YLR228C
11425,217,52,0.8066914498141264,YLR228C
11428,11,5,0.6875,YLR229C
11429,2898,5435,0.3477739109564383,YLR229C
11432,50,52,0.4901960784313725,YLR231C
11433,40,31,0.5633802816901409,YLR233C
11434,10,8,0.5555555555555556,YLR236C
11436,241,235,0.5063025210084033,YLR239C
11438,239,244,0.494824016563147,YLR242C
11439,1285,285,0.8184713375796179,YLR244C
11440,400,41,0.90702947845805,YLR245C
11442,4,124,0.03125,YLR247C
11446,64,45,0.5871559633027523,YLR254C
11447,9,2,0.8181818181818182,YLR255C
11456,1429,1004,0.5873407316070695,YLR259C
11457,21,12,0.6363636363636364,YLR259C
11459,36,6,0.8571428571428571,YLR261C
11460,1012,390,0.7218259629101283,YLR262C
11461,3818,2028,0.6530961341087923,YLR262C-A
11462,13,7,0.65,YLR262C-A
11465,202,72,0.7372262773722628,YLR265C
11468,17,35,0.3269230769230769,YLR266C
11472,150,71,0.6787330316742082,YLR272C
11474,47,29,0.618421052631579,YLR273C
11475,266,290,0.4784172661870504,YLR276C
11476,193,29,0.8693693693693694,YLR277C
11478,122,31,0.7973856209150327,YLR278C
11479,87,18,0.8285714285714286,YLR281C
11480,62,13,0.8266666666666667,YLR284C
11484,5583,1702,0.76636925188744,YLR286C
11485,823,33,0.9614485981308412,YLR287C
11487,8567,2465,0.7765591007976794,YLR287C-A
11489,134,53,0.7165775401069518,YLR288C
11492,264,84,0.7586206896551724,YLR290C
11493,593,110,0.8435277382645804,YLR291C
11495,864,180,0.8275862068965517,YLR292C
11497,10395,3670,0.7390686100248844,YLR293C
11498,3574,478,0.8820335636722606,YLR295C
11501,169,81,0.6759999999999999,YLR298C
11502,27,13,0.675,YLR299C-A
11503,24,14,0.631578947368421,YLR299C-A
11506,8594,150,0.9828453796889296,YLR304C
11507,275,56,0.8308157099697885,YLR305C
11509,6,0,1.0,YLR307C-A
11511,318,176,0.6437246963562753,YLR309C
11512,0,1,0.0,YLR310C
11513,282,60,0.8245614035087719,YLR310C
11515,14,8,0.6363636363636364,YLR312C
11516,56,8,0.875,YLR313C
11517,533,164,0.7647058823529411,YLR314C
11518,157,84,0.6514522821576764,YLR316C
11519,143,114,0.556420233463035,YLR319C
11520,188,84,0.6911764705882353,YLR321C
11521,103,34,0.7518248175182481,YLR323C
11522,11992,6885,0.635270434920803,YLR325C
11523,16,5,0.7619047619047619,YLR325C
11524,84,34,0.7118644067796609,YLR327C
11530,19363,3711,0.8391696281528994,YLR333C
11531,6,6,0.5,YLR333C
11533,281,31,0.9006410256410257,YLR336C
11536,273,71,0.7936046511627907,YLR337C
11537,25,10,0.7142857142857143,YLR337C
11544,59,25,0.7023809523809523,YLR346C
11545,582,328,0.6395604395604395,YLR347C
11547,756,271,0.7361246348588121,YLR348C
11548,13,6,0.6842105263157895,YLR348C
11549,7,3,0.7,YLR348C
11551,629,1702,0.2698412698412698,YLR351C
11555,3671,4757,0.4355719031798766,YLR354C
11561,5718,2518,0.6942690626517727,YLR355C
11562,216,65,0.7686832740213523,YLR361C
11563,2,5,0.2857142857142857,YLR361C
11564,418,88,0.8260869565217391,YLR361C-A
11565,154,110,0.5833333333333334,YLR363C
11566,5,1,0.8333333333333334,YLR363C
11571,1271,1686,0.4298275278998985,YLR370C
11572,238,42,0.85,YLR373C
11573,4,1,0.8,YLR374C
11574,96,83,0.5363128491620112,YLR376C
11579,1391,527,0.7252346193952033,YLR378C
11581,182,85,0.6816479400749064,YLR382C
11582,25,13,0.6578947368421053,YLR382C
11583,760,324,0.7011070110701108,YLR384C
11584,101,42,0.7062937062937062,YLR385C
11585,355,126,0.7380457380457379,YLR387C
11586,415,138,0.7504520795660036,YLR389C
11587,90,34,0.7258064516129032,YLR389C
11588,108,17,0.8640000000000001,YLR392C
11589,1,1,0.5,YLR392C
11590,7862,796,0.9080619080619079,YLR395C
11591,125,160,0.43859649122807015,YLR396C
11593,283,71,0.7994350282485876,YLR397C
11594,255,8,0.9695817490494296,YLR398C
11597,460,120,0.7931034482758621,YLR399C
11598,108,21,0.8372093023255814,YLR399C
11601,207,98,0.6786885245901639,YLR401C
11605,26928,11472,0.70125,YLR406C
11606,341,51,0.8698979591836735,YLR408C
11607,633,511,0.5533216783216783,YLR409C
11615,1361,413,0.7671927846674182,YLR414C
11616,326,178,0.6468253968253969,YLR418C
11620,2653,1105,0.7059606173496541,YLR421C
11622,59,12,0.8309859154929577,YLR423C
11628,4,3,0.5714285714285714,YLR428C
11630,60,24,0.7142857142857143,YLR431C
11631,39,27,0.5909090909090909,YLR431C
11633,82,21,0.7961165048543689,YLR433C
11634,765,121,0.8634311512415351,YLR436C
